53,1,1,1,2,0,8,15,1,3,4,7,8,8,1,3,2,,,17,/////,,kA/kE/EE breit!
61,1,1,1,2,0,9,50,1,3,5,5,5,2,1,1,1,,,11,/////,,
53,1,1,1,2,0,9,55,1,20,3,7,8,2,1,1,1,,,17,/////,,kA/UH/UB
53,1,1,1,2,0,9,55,1,20,3,7,8,3,1,1,1,,,17,/////,,kA/UH/UB
13,1,1,1,2,0,12,45,1,1,4,4,2,1,1,1,1,,6,5,/////,c-d-e,
4,1,1,1,3,2,8,25,1,0,8,5,4,1,1,4,1,1,0,8,/////,c-d-e-f,
4,1,1,1,3,2,9,5,1,0,8,5,2,1,0,4,1,1,4,8,/////,e-f,
2,1,1,1,3,0,9,15,2,3,3,5,8,1,1,1,1,,,8,/////,b-c-d,
9,1,1,1,3,2,9,30,1,6,4,5,9,1,0,1,1,,,8,/////,c-d-e,UH
38,1,1,1,3,0,10,15,1,1,6,1,,1,1,4,1,,,8,/////,c-d-e,
92,1,1,1,3,0,10,45,1,3,9,7,7,1,2,1,1,,5,35,/////,c-d-e,kA
92,1,1,1,3,0,10,45,1,5,9,7,7,2,2,1,,,5,35,/////,,kA
66,1,1,1,3,0,15,0,2,0,4,7,,1,0,1,1,,9,5,/////,e-f-g,
66,1,1,1,3,0,15,0,1,0,5,7,,3,1,1,1,,9,5,/////,,
58,1,1,1,3,0,16,20,0,1,2,1,2,8,0,4,1,,10,2,/////,,nur oberer Bereich
66,2,1,1,3,0,20,20,1,0,6,5,0,1,0,0,2,,4,5,/////,,
90,2,1,1,3,0,20,45,0,1,8,3,2,1,1,0,1,,,35,/////,c-d-e,kA
22,2,1,1,3,0,22,0,1,5,8,3,,5,1,0,2,3,4,5,/////,,
29,1,1,1,4,0,7,50,1,3,5,3,1,8,1,4,1,1,11,8,/////,,
59,1,1,1,4,0,8,15,1,2,3,1,0,8,1,0,1,3,15,1,/////,,B:01
29,1,1,1,4,0,8,40,2,3,5,6,1,2,1,1,1,1,10,8,/////,,
4,1,1,1,4,2,8,45,1,1,7,5,9,1,1,4,1,1,,8,/////,c-d,F�hnlage
38,1,1,1,4,0,9,20,1,2,4,1,9,1,1,1,1,,,8,/////,c-d,
51,1,1,1,4,0,9,20,1,2,4,1,9,1,1,1,1,,,8,/////,c-d-e,
29,1,1,1,4,0,9,40,2,19,8,3,7,1,2,1,1,1,9,8,/////,b-c-d-e-f,
53,1,1,1,4,0,9,55,1,28,8,3,0,1,1,1,1,,,17,/////,b-c-d-e-f,kA/kE/UH/UB
29,1,1,1,4,0,10,10,2,9,8,3,7,3,1,1,1,1,9,8,/////,,UH 10.30-11.00
53,1,1,1,4,0,10,10,1,26,8,3,0,2,1,1,1,,,17,/////,,kE/UH/UB
1,1,1,1,4,0,10,50,2,1,7,3,0,5,1,1,1,,8,4,/////,,kE
2,1,1,1,4,0,12,0,2,4,3,5,2,1,0,1,1,,,8,/////,b-c/e-f,
59,1,1,1,4,0,12,5,2,2,5,1,9,1,1,3,1,3,11,1,/////,b-c-d,B:01
63,1,1,1,4,0,12,25,1,2,7,5,9,2,1,1,1,1,,8,/////,,kA
34,1,1,1,4,2,13,45,0,0,9,1,3,2,1,1,1,,,3,/////,,
1,1,1,1,4,0,14,20,1,2,7,5,8,3,0,4,1,3,5,4,/////,,
61,2,1,1,4,2,18,40,1,2,8,5,2,1,1,1,2,,,10,/////,,
29,1,1,1,5,0,8,10,1,2,8,3,7,8,1,0,2,1,3,8,/////,,
55,1,1,1,5,1,9,0,1,1,8,3,,2,1,1,1,,,8,/////,,Dresden
34,1,1,1,5,0,9,25,1,0,9,5,,2,1,1,1,,,3,/////,,
1,1,1,1,5,0,10,10,1,1,8,3,8,1,0,1,1,1,4,4,/////,b-c-d-e-f,kE
29,1,1,1,5,0,10,30,2,5,,3,7,1,1,1,1,1,1,8,/////,b-c-d-e-f,
29,1,1,1,5,0,10,40,2,3,,3,7,2,1,1,1,1,1,8,/////,,
29,1,1,1,5,0,10,40,2,2,,3,7,3,1,1,1,1,1,8,/////,,
53,1,1,1,5,0,11,40,1,1,,3,,1,0,1,1,,,17,/////,b-c-d-e-f,kA/kE
59,1,1,1,5,0,11,50,1,5,6,3,0,1,1,3,1,1,2,1,/////,b-c-d-e-f,B:13
63,1,1,1,5,2,13,35,1,2,8,3,9,1,1,4,1,1,2,8,/////,d-e-f-g,
92,2,1,1,5,0,18,20,1,11,9,3,7,1,2,0,2,,,35,/////,,kA
29,1,1,1,6,0,9,40,2,2,8,3,1,1,0,1,1,,,8,/////,c-d-e,
38,1,1,1,6,0,10,10,1,1,1,1,5,3,1,1,2,,,8,/////,,
53,1,1,1,6,0,10,10,1,1,8,6,2,1,1,1,1,,,17,/////,b-c-d-e-f,kA/kE
53,1,1,1,6,0,10,10,1,1,8,6,2,2,1,1,1,,,17,/////,,kA/kE/UH
4,1,1,1,6,0,11,0,2,2,5,3,3,1,1,4,1,1,0,8,/////,b-c-d-e-f,
4,1,1,1,6,0,12,10,2,1,8,3,4,1,0,4,1,1,,8,/////,c-d-e,kA
58,1,1,1,6,2,14,50,2,0,6,1,2,2,1,1,1,8,,2,/////,,
34,2,1,1,6,0,18,15,1,2,8,3,0,1,0,0,1,,,3,/////,b-c-d-e-f,
22,2,1,1,6,0,20,30,1,21,4,5,5,1,2,0,2,,,5,/////,,UH
66,2,1,1,6,0,22,0,1,1,8,5,0,1,0,0,1,,,5,/////,b-c-d-e-f,
13,2,1,1,6,0,23,0,1,2,7,3,0,1,2,0,2,,16,5,/////,,
14,2,1,1,6,0,23,0,1,5,8,1,0,1,1,0,2,,,4,/////,,kA
13,1,1,1,7,0,8,35,2,1,1,1,0,8,1,0,1,,6,5,/////,,
66,1,1,1,7,0,9,0,1,2,1,3,0,8,1,0,1,,,5,/////,,
66,1,1,1,7,0,9,15,2,0,1,3,0,2,0,0,1,,,5,/////,,
1,1,1,1,7,0,9,20,2,9,8,3,9,1,1,1,1,,,4,/////,b-c-d-e-f,1000-1030: UH durch As
9,1,1,1,7,2,9,45,2,3,8,3,7,1,0,1,1,,,8,/////,c-d-e,
1,1,1,1,7,0,10,30,1,1,8,3,9,5,2,1,1,,,4,/////,,
1,1,1,1,7,0,10,45,1,1,8,3,9,2,1,1,1,,,4,/////,,
38,1,1,1,7,0,11,20,1,1,9,3,5,5,0,1,1,,,8,/////,,
51,1,1,1,7,0,11,20,1,1,9,3,5,5,0,1,1,,,8,/////,,
44,1,1,1,7,0,11,40,2,6,8,3,2,1,1,1,1,,,4,/////,b-c-d-e-f-g,*
44,1,1,1,7,0,12,5,2,3,8,3,2,3,2,1,1,,,4,/////,,*
44,1,1,1,7,0,12,5,2,1,8,3,2,5,1,1,1,,,4,/////,,*
44,1,1,1,7,0,12,5,2,3,8,3,2,11,0,1,1,,,4,/////,,*
44,1,1,1,7,0,12,5,2,1,8,3,2,12,0,1,1,,,4,/////,d-e-f,*
9,1,1,1,7,2,12,30,2,6,8,3,7,1,0,1,1,,,8,/////,b-c-d-e-f,UH
33,1,1,1,7,2,13,20,1,4,7,5,2,1,1,1,1,,,6,/////,b-c-d-e-f,
33,1,1,1,7,2,13,20,1,16,7,5,2,3,2,1,2,,,6,/////,,
33,1,1,1,7,2,13,35,1,3,7,5,2,2,1,1,1,,,6,/////,,
44,2,1,1,7,1,18,40,2,4,8,3,0,1,1,0,1,,,4,/////,,A2 Potsdam -> Magdeburg
14,2,1,1,7,0,19,10,1,17,8,1,0,1,1,0,2,,,4,/////,,kA
14,2,1,1,7,0,19,10,1,17,8,1,0,5,1,0,1,,,4,/////,,kA
9,2,1,1,7,2,19,30,2,8,8,3,,1,0,1,1,,,8,/////,,kA
43,2,1,1,7,0,20,0,1,18,8,3,0,1,2,1,2,,,8,/////,,
43,2,1,1,7,0,20,0,1,18,8,3,0,7,2,1,1,,,8,/////,c-d-e/g-h-a,
55,2,1,1,7,0,21,0,1,,8,3,0,1,1,0,2,,,8,/////,,kE
63,2,1,1,7,0,21,20,1,4,8,3,2,1,1,0,2,,,8,/////,,kA/kE
38,2,1,1,7,0,21,40,1,4,8,3,0,1,1,0,2,1,,8,/////,,kA
51,2,1,1,7,0,21,40,1,4,8,3,0,1,1,0,2,1,,8,/////,,
46,2,1,1,7,2,21,45,2,5,7,5,8,1,1,0,2,0,,8,/////,,KE
33,2,1,1,7,0,22,55,1,,,3,0,1,1,0,2,,,6,/////,,
62,2,1,1,7,2,23,0,2,0,9,3,4,1,1,0,2,,,11,/////,,kA kE
43,1,1,1,8,2,8,20,1,6,6,5,7,8,1,0,,,,8,/////,,
9,1,1,1,8,2,8,30,2,3,8,3,9,2,1,1,1,,,8,/////,,UH
4,1,1,1,8,2,8,45,2,0,8,3,7,1,0,4,1,2,6,8,/////,c-d-e,
1,1,1,1,8,1,9,10,2,5,8,3,8,1,1,1,1,,,4,/////,c-d-e,kE; Finsterwalde
43,1,1,1,8,2,9,10,1,16,5,1,7,1,1,1,1,,,8,/////,b-c-d-e-f,
43,1,1,1,8,2,9,10,1,12,5,2,7,2,2,1,,,,8,/////,,
43,1,1,1,8,2,9,10,1,12,5,1,7,3,2,1,,,,8,/////,,
43,1,1,1,8,2,9,10,1,12,5,1,7,5,2,1,,,,8,/////,,
34,1,1,1,8,2,9,35,1,1,5,1,8,2,2,1,1,,,3,/////,,Haldensleben
38,1,1,1,8,0,9,55,1,8,8,5,0,1,1,1,1,,,8,/////,b-c-d-e-f,
51,1,1,1,8,0,10,0,1,8,8,5,0,1,1,1,1,,,8,/////,b-c-d-e-f,
38,1,1,1,8,0,10,15,1,3,8,5,0,5,1,1,1,,,8,/////,,
51,1,1,1,8,0,10,15,1,3,8,5,0,5,1,1,1,,,8,/////,,
9,1,1,1,8,2,10,30,1,6,8,3,7,1,1,1,1,,,8,/////,b-c-d-e-f,kA
2,1,1,1,8,0,10,40,1,,2,5,2,1,1,1,1,,,8,/////,b-c,kA
4,1,1,1,8,2,10,40,1,2,2,3,8,2,2,1,2,2,4,8,/////,,
4,1,1,1,8,2,10,40,1,1,2,3,8,3,1,1,2,2,4,8,/////,,
63,1,1,1,8,0,11,45,2,2,8,3,9,1,0,4,1,,,8,/////,b-c-d-e-f,kE
29,1,1,1,8,0,14,50,2,2,,3,8,1,1,1,1,,,8,/////,c-d-e,
46,1,1,1,8,1,14,50,1,1,5,1,2,3,2,1,2,0,,8,/////,,KE; Beob.-Ort: Leipzig
61,1,1,1,8,1,15,55,1,6,3,1,0,3,2,1,2,,0,30,/////,,g Corralejero/Fuerteventura
61,1,1,1,8,1,16,20,1,4,3,1,0,2,1,1,1,,0,30,/////,,g Corralejero/Fuerteventura
61,1,1,1,8,1,16,35,1,10,3,1,0,1,1,1,1,,0,30,/////,b-c-d-e-f-g,g Corralejero/Fuerteventura
61,1,1,1,8,1,16,40,1,5,3,1,0,11,1,1,2,,0,30,/////,,g Corralejero/Fuerteventura
55,2,1,1,8,0,17,0,1,2,8,5,0,1,1,0,1,,,8,/////,b-c-d-e-f,
2,2,1,1,8,0,17,20,2,,4,5,,1,1,1,1,,,8,/////,b-c-d-e-f,kA
64,2,1,1,8,0,17,35,1,10,6,,0,1,1,0,1,,,7,/////,,
9,2,1,1,8,2,17,50,2,18,,3,5,1,1,0,1,,,8,/////,,UH
4,2,1,1,8,0,18,50,1,11,8,3,7,1,2,4,2,2,,8,/////,,kA
4,2,1,1,8,0,18,50,1,1,8,3,7,3,2,0,2,2,,8,/////,,kA
4,2,1,1,8,0,18,55,1,0,8,3,7,2,2,0,2,2,,8,/////,,kA
43,2,1,1,8,0,19,20,1,24,8,3,0,1,2,1,2,,,8,/////,,
43,2,1,1,8,0,19,20,1,24,8,1,0,7,2,1,1,,,8,/////,c-d-e/g-h-a,
4,2,1,1,8,0,19,35,1,6,8,3,5,7,2,0,1,2,,8,/////,c-d-e,
29,2,1,1,8,0,21,10,1,13,8,3,1,1,3,1,2,,,8,/////,,ganz brillant!
55,2,1,1,8,0,21,30,1,12,8,5,0,1,2,0,2,,,8,/////,,kA
9,2,1,1,8,2,21,45,1,12,8,3,,1,3,1,2,,11,8,/////,,UH
38,2,1,1,8,0,22,0,1,12,8,3,0,1,2,4,2,,,8,/////,,kA
46,2,1,1,8,2,22,45,2,6,7,5,0,1,1,0,2,4,,8,/////,,KE
64,2,1,1,8,0,23,20,1,4,5,,0,1,1,0,1,,,7,/////,,
62,2,1,1,9,2,,,0,1,2,,1,10,,,,,,11,/////,,w�hrend Mondfinsternis
38,2,1,1,9,0,0,0,1,6,8,3,0,1,1,0,2,,,8,/////,,kE
2,2,1,1,9,0,3,0,1,,6,5,2,1,1,1,2,,,8,/////,,
44,1,1,1,9,2,8,50,1,1,1,1,5,8,3,3,1,,,5,/////,,
2,1,1,1,9,0,9,0,1,14,6,5,7,1,2,1,1,,9,8,/////,b-c-d-e-f,UH
2,1,1,1,9,0,9,0,1,14,6,5,7,2,2,1,2,,,8,/////,,UH
2,1,1,1,9,0,9,0,1,14,6,5,7,5,1,1,1,,,8,/////,,UH
38,1,1,1,9,0,11,18,6,1,0,0,0,5,1,1,1,0,0,8,/////,,nach *Schauer
92,1,1,1,9,0,12,5,1,3,9,6,7,2,2,1,,,,35,/////,,kA
92,1,1,1,9,0,12,20,1,24,9,6,7,1,2,1,1,,,35,/////,b-c-d-e-f,kA
92,1,1,1,9,0,12,20,1,1,9,6,7,3,2,1,,,,35,/////,,kA
38,1,1,1,9,0,12,59,6,1,0,0,5,11,1,1,2,0,0,8,/////,,nach *Schauer
4,1,1,1,9,2,13,10,0,2,8,3,4,11,0,1,1,2,0,8,/////,,kE
51,1,1,1,9,1,16,5,0,1,,,0,3,1,1,1,,,11,/////,,in Kondensstreifen
66,2,1,1,9,0,18,0,2,1,9,,7,10,1,0,1,,18,5,/////,,Mondfinsternis !
92,2,1,1,9,0,18,25,1,2,9,5,7,1,1,0,1,,,35,/////,b-c-d-e-f,kA
92,2,1,1,9,0,18,25,1,2,9,5,7,2,2,0,,,,35,/////,,kA
22,2,1,1,9,0,18,45,1,7,5,3,,1,2,0,1,,,5,/////,a-b-c-d-e-f-g,*
22,2,1,1,9,0,18,45,1,8,5,3,,5,2,0,2,,,5,/////,,*
22,2,1,1,9,0,18,45,1,3,5,3,,8,1,0,,,,5,/////,,*
44,2,1,1,9,2,18,45,2,8,8,3,0,2,3,1,2,,,5,/////,,w�hrend der Mondfinsternis
44,2,1,1,9,2,18,50,2,7,8,3,0,3,1,1,1,,,5,/////,,w�hrend der Mondfinsternis
22,2,1,1,9,0,19,0,1,2,6,3,,2,2,0,2,,,5,/////,,*
51,2,1,1,9,1,19,0,0,63,7,5,0,1,1,0,2,1,17,11,/////,,UH durch Mofi
22,2,1,1,9,0,19,10,1,0,6,3,,27,2,0,2,,,5,/////,,*
51,2,1,1,9,1,19,10,1,2,7,5,0,4,1,0,1,1,17,11,/////,,Wendelstein
44,2,1,1,9,2,19,30,2,17,8,3,0,1,3,1,2,,,5,/////,,w�hrend der Mondfinsternis
56,2,1,1,9,0,19,40,0,19,8,3,,1,1,0,2,,,2,/////,,kA
66,2,1,1,9,0,20,0,1,1,9,,,5,2,0,2,,18,5,/////,,Mondfinsternis !
9,2,1,1,9,2,22,0,1,12,8,3,,1,1,0,2,,,8,/////,,nach totaler MoFi
55,2,1,1,9,0,22,0,1,5,8,5,8,1,1,0,1,,,8,/////,b-c-d-e-f-g,
66,2,1,1,9,0,22,30,1,5,,,,1,1,1,2,,16,5,/////,,Mondfinsternis: Je heller der Mo.wurde
33,2,1,1,9,0,22,40,1,,,3,0,1,1,0,1,,,6,/////,c-d-e-f,
38,2,1,1,9,0,22,40,0,2,,3,8,1,1,0,1,1,20,8,/////,a-b-c-d-e-f,kE durch Ac
13,2,1,1,9,0,22,45,1,,8,3,0,1,1,1,2,1,14,5,/////,,
43,2,1,1,9,0,22,50,1,36,8,3,2,1,1,1,2,,,8,/////,,
46,2,1,1,9,2,23,10,2,2,7,5,2,1,1,0,2,4,,8,/////,,KE
4,2,1,1,9,0,23,20,1,1,6,3,8,1,1,4,1,2,,8,/////,f-g-h-a-b,kA
9,2,1,1,9,2,23,25,1,8,8,3,,1,2,0,2,,,8,/////,,kA
46,2,1,1,10,2,1,15,2,9,7,5,2,1,1,0,2,4,,8,/////,,KE
63,2,1,1,10,2,2,30,1,15,7,3,8,1,2,0,1,3,,8,/////,,UH u. B: 1
38,2,1,1,10,0,4,30,1,9,,3,0,1,1,0,1,1,14,8,/////,a-b-c-d-e-f-g,kA kE durch Ac
64,2,1,1,10,0,4,50,0,6,,,1,1,1,0,1,,,7,/////,,
4,2,1,1,10,2,5,0,1,1,4,1,8,1,1,4,1,1,11,8,/////,c-d-e-f,kA
51,2,1,1,10,1,5,25,1,1,7,5,8,2,1,1,2,1,6,11,/////,,Wendelstein
8,2,1,1,10,0,5,50,0,7,6,3,2,1,2,0,2,,,2,/////,,kE
64,2,1,1,10,0,6,25,1,3,7,3,7,1,1,0,1,,,7,/////,,
53,2,1,1,10,0,7,5,1,2,9,3,,8,,3,2,,,17,/////,,kA/kE
63,1,1,1,10,2,8,15,1,6,7,3,9,3,1,1,1,3,7,8,/////,,UH
9,1,1,1,10,2,8,20,1,34,8,3,0,5,2,1,2,,10,8,/////,,*
9,1,1,1,10,2,8,20,1,6,8,3,0,8,1,0,2,,10,8,/////,,frakturiert
53,1,1,1,10,2,8,25,1,1,7,7,9,4,1,1,1,,,17,/////,,kE
53,1,1,1,10,2,8,25,1,0,7,7,9,5,0,1,1,,,17,/////,,
53,1,1,1,10,2,8,25,1,1,7,7,9,8,1,,2,,,17,/////,,kA/kE
4,1,1,1,10,2,8,30,1,13,7,5,0,1,2,4,1,1,8,8,/////,b-c-d-e-f,
4,1,1,1,10,2,8,30,1,3,7,5,0,5,1,4,1,1,8,8,/////,,leicht parabelf�rmig
63,1,1,1,10,2,8,30,1,32,8,3,9,1,1,1,1,3,7,8,/////,a-b-c-d-e-f,UH
9,1,1,1,10,2,8,45,1,32,8,3,0,1,1,1,1,,9,8,/////,b-c-d-e-f,* UH
38,1,1,1,10,0,8,45,1,15,8,3,0,5,1,1,2,1,10,8,/////,,UH 9.15-10.15
38,1,1,1,10,0,8,45,1,3,8,5,0,8,1,0,2,1,10,8,/////,,
9,1,1,1,10,2,8,50,1,30,8,3,0,4,1,1,2,,9,8,/////,,*
55,1,1,1,10,2,9,0,1,24,8,5,0,3,2,1,2,,,8,/////,,* UB
55,1,1,1,10,2,9,0,1,24,8,5,0,5,2,1,2,,,8,/////,,* UH
29,1,1,1,10,0,9,10,1,40,8,3,8,5,2,1,1,,,8,/////,,*12.30-13.10; UH 13.30-14.20
29,1,1,1,10,0,9,20,1,37,8,3,8,1,1,1,1,,,8,/////,a-b-c-d-e-f-g,*12.30-13.10
64,1,1,1,10,0,9,20,2,3,8,3,9,4,2,1,2,1,6,7,/////,,
4,1,1,1,10,2,9,30,2,1,8,5,7,11,0,1,1,1,7,8,/////,,
43,1,1,1,10,2,9,30,1,1,6,5,8,2,1,1,,,,8,/////,,
43,1,1,1,10,2,9,30,1,1,6,5,8,3,1,1,,,,8,/////,,
4,1,1,1,10,0,9,40,2,5,8,5,7,1,2,4,1,1,6,8,/////,b-c-d-e-f,Beobachter:Beate
4,1,1,1,10,0,9,50,2,0,8,5,7,2,1,4,2,1,6,8,/////,,Beobachter:Beate
13,1,1,1,10,0,9,55,1,4,8,3,0,1,0,1,1,1,3,5,/////,c-d-e,
4,1,1,1,10,2,10,15,2,1,8,5,7,2,2,1,2,1,6,8,/////,,
38,1,1,1,10,0,10,15,1,5,8,3,0,11,1,1,1,1,8,8,/////,,
4,1,1,1,10,0,10,17,2,0,8,5,7,2,2,1,2,1,6,8,/////,,Beobachter:Beate
4,1,1,1,10,2,10,25,2,1,8,5,7,8,2,0,1,1,6,8,/////,,
4,1,1,1,10,2,10,25,2,0,8,5,7,11,0,1,1,1,6,8,/////,,
4,1,1,1,10,0,10,30,2,0,8,5,7,5,1,4,1,1,5,8,/////,,Beobachter:Beate
9,1,1,1,10,2,10,30,1,6,8,3,0,11,0,1,1,,9,8,/////,,*; HALOPH�NOMEN VON 10.30 - 11.30 MEZ
9,1,1,1,10,2,10,30,1,6,8,3,0,12,0,1,1,,8,8,/////,d-e,*; UH
53,1,1,1,10,2,10,30,5,,0,0,9,12,1,1,1,,,17,/////,h,kA/kE
55,1,1,1,10,2,10,30,1,15,8,5,0,1,1,1,1,,,8,/////,b-c-d-e-f-g,* UB
55,1,1,1,10,2,10,30,1,15,8,5,0,2,1,1,2,,,8,/////,,* UB
55,1,1,1,10,2,10,30,1,5,8,5,0,11,1,1,1,,,8,/////,,* UB
55,1,1,1,10,2,10,30,1,4,8,5,0,21,0,1,1,,,8,/////,,* A
61,1,1,1,10,1,10,45,1,6,5,1,0,1,0,0,1,,0,30,/////,b-c-d-e-f,g Corralejero/Fuerteventura
29,1,1,1,10,0,10,50,1,30,8,3,8,2,3,1,2,,,8,/////,,*12.30-13.10; UH 13.10-14.30
29,1,1,1,10,0,10,50,1,29,8,3,8,3,3,1,2,,,8,/////,,*12.30-13-10; UH 13.10-14.30
63,1,1,1,10,2,11,0,1,1,7,3,9,3,2,1,2,3,4,8,/////,,
29,1,1,1,10,0,11,10,1,11,8,3,8,11,1,1,1,,,8,/////,,*12.30-13.10
4,1,1,1,10,2,11,50,2,14,8,5,7,1,1,4,1,1,4,8,/////,b-c-d-e-f,kE
63,1,1,1,10,2,11,50,1,1,8,3,9,2,2,1,2,3,3,8,/////,,Foto
29,1,1,1,10,0,12,30,1,5,8,3,8,12,1,1,1,,,8,/////,b-c-d-e-f,*12.30-13.10; 180�geschlossene Sichtbarkeit!
61,1,1,1,10,1,12,50,1,1,6,1,5,3,1,1,1,,0,30,/////,,g Corralejero/Fuerteventura
61,1,1,1,10,1,12,55,1,3,6,1,5,1,1,1,1,,0,30,/////,b-c-d-e/h,g Corralejero/Fuerteventura
1,1,1,1,10,2,13,10,1,1,8,3,8,1,2,1,1,3,,4,/////,b-c-d-e-f,kA; kE
63,1,1,1,10,2,13,15,1,3,8,3,9,5,1,1,1,3,2,8,/////,,
4,1,1,1,10,2,13,35,2,1,8,3,7,2,1,1,2,1,2,8,/////,,
4,1,1,1,10,2,13,35,2,1,8,3,7,3,0,1,2,1,2,8,/////,,
63,1,1,1,10,2,13,35,1,1,8,3,9,11,1,1,1,3,2,8,/////,,
63,1,1,1,10,2,13,35,1,1,8,3,9,12,0,4,1,3,2,8,/////,b-c-d-e,
4,1,1,1,10,2,13,50,2,0,8,3,7,11,0,1,1,1,2,8,/////,,
92,1,1,1,10,0,16,0,2,0,9,7,9,8,2,3,,,2,35,/////,,kA
59,2,1,1,10,0,18,10,1,29,7,3,0,1,2,0,2,1,,1,/////,,B:03
59,2,1,1,10,0,19,10,1,7,7,3,0,2,1,0,2,1,,1,/////,,B:03
58,2,1,1,10,0,19,50,1,,8,3,0,1,0,0,2,0,,2,/////,,UB
58,2,1,1,10,0,19,50,1,,8,3,0,5,1,1,1,0,,2,/////,,UB
1,2,1,1,10,2,21,20,2,20,8,3,1,1,0,0,2,3,,4,/////,,kE; UB
34,2,1,1,10,0,21,20,1,2,,3,0,1,1,4,1,,,3,/////,c-d-e,
51,2,1,1,10,1,21,30,2,3,8,3,2,1,1,0,2,,5,11,/////,,kA
51,2,1,1,10,1,21,30,2,3,8,3,2,2,2,0,2,,5,11,/////,,kA
51,2,1,1,10,1,21,30,2,3,8,3,2,7,2,0,1,,5,11,/////,c-d-e/g-h-a,kA
1,2,1,1,10,2,21,40,2,1,8,3,1,7,1,0,1,3,,4,/////,c-d-e,
8,2,1,1,11,0,4,30,1,3,6,1,8,1,2,0,1,,,2,/////,a-b-c-d-e-f,
51,1,1,1,11,1,9,40,1,1,6,3,8,11,2,1,1,,1,11,/////,,Wendelstein
51,1,1,1,11,1,9,45,1,1,6,3,8,5,0,1,1,,1,11,/////,,Wendelstein
92,1,1,1,11,0,11,10,1,4,9,7,9,3,2,1,,,,35,/////,,kA
92,1,1,1,11,0,14,45,1,0,9,7,9,2,2,1,,,,35,/////,,
92,1,1,1,11,0,15,0,1,0,9,7,9,5,2,1,,,,35,/////,,
92,1,1,1,11,0,15,15,1,0,9,7,9,3,2,1,,,,35,/////,,
14,2,1,1,11,0,23,0,1,10,8,1,0,1,1,0,2,,,4,/////,,kA
13,1,1,1,12,0,12,50,1,3,3,1,2,1,1,1,1,,,5,/////,b-c-d-e,
13,1,1,1,12,0,13,0,1,0,3,1,2,3,1,1,2,,,5,/////,,
63,5,1,1,12,0,18,30,6,2,0,0,,10,1,3,2,2,,8,/////,,kA/kE
1,5,1,1,12,0,20,50,4,1,0,0,1,1,0,0,1,,,4,/////,g-h-a,kA; kE; in Reif an Gr�sern
63,2,1,1,12,2,23,20,6,3,0,0,2,1,2,0,2,2,,8,/////,,UH
