38,1,7,1,4,0,9,55,1,1,6,5,2,3,1,1,1,3,5,11,3////,,
38,1,7,1,4,0,10,5,1,0,6,5,2,2,0,1,1,3,5,11,2////,,
61,1,7,1,4,2,15,20,1,2,7,1,5,3,1,1,1,2,,10,3////,,g 74564 Crailsheim
61,2,7,1,4,2,17,15,1,1,7,1,5,8,1,0,2,2,,10,88//,,g 74564 Crailsheim;HHHH geschätzt
92,1,7,1,5,0,10,25,2,0,9,5,7,5,2,1,,,5,35,5////,,
92,1,7,1,5,0,12,25,2,1,9,5,5,1,1,4,1,,3,35,1////,b-c-d-e-f,kA kE
29,1,7,1,6,0,10,30,2,7,7,3,2,1,1,1,1,,,8,1////,c-d-e,
74,1,7,1,6,0,10,30,1,21,8,7,2,1,1,1,1,,2,2,1////,b-c-d-e-f,kA kE UH UB
29,1,7,1,6,2,11,5,2,1,7,3,2,3,0,1,1,,,8,3////,,
32,1,7,1,6,0,12,0,0,1,,,,2,1,1,1,,,8,2////,,
74,1,7,1,6,0,12,0,1,12,8,7,2,5,1,1,1,,2,2,5////,,kA kE UH UB
68,1,7,1,6,0,12,5,1,2,,1,1,3,2,1,1,,,8,3////,,
68,1,7,1,6,0,12,20,1,2,,3,1,1,2,1,1,,,8,1////,c-d-e,
74,1,7,1,6,0,13,15,1,4,8,7,2,2,1,1,2,,2,2,2////,,kA kE UH
93,2,7,1,6,0,21,30,1,1,9,1,2,4,1,0,2,3,4,35,4////,,kA kE
38,2,7,1,6,0,21,50,2,8,8,3,8,1,1,0,1,,6,11,1////,b-c-d-e-f,
38,2,7,1,6,0,21,50,2,8,8,3,8,5,1,0,1,,6,11,5////,,
51,2,7,1,6,2,21,50,1,8,8,3,8,1,1,0,1,,,11,1////,b-c-d-e-f,kE
51,2,7,1,6,2,21,50,1,8,8,3,8,5,1,0,1,,,11,5////,,kE
68,2,7,1,7,0,6,15,2,2,8,3,0,1,1,0,1,,,8,1////,b-c,
56,1,7,1,7,0,9,20,2,2,9,1,7,1,1,0,1,,,2,1////,d,
69,1,7,1,7,0,10,55,1,1,2,1,0,1,1,1,1,,,6,1////,d,kA
93,1,7,1,7,0,10,55,1,0,9,1,8,5,1,4,2,1,4,35,5////,,kA kE
13,1,7,1,7,0,11,50,1,4,4,3,2,3,1,1,2,,,5,3////,,
72,1,7,1,7,0,11,51,1,0,6,1,5,2,2,0,2,1,21,6,2////,,kA
13,1,7,1,7,0,12,0,1,0,4,3,2,1,0,1,1,,,5,1////,e-f,
93,1,7,1,7,0,13,0,1,0,9,1,8,11,1,1,2,1,2,35,11////,,kA kE
61,1,7,1,7,0,14,15,1,5,7,1,2,1,1,3,1,,,10,1////,b-c-d-e,
6,1,7,1,7,1,15,0,1,3,7,3,5,4,1,1,2,,,4,4////,,Trebbin
6,1,7,1,7,1,15,0,1,1,7,3,5,5,1,1,2,,,4,5////,,Trebbin
61,1,7,1,7,0,15,5,1,5,7,1,2,2,0,0,1,,,10,2////,,
32,2,7,1,7,0,21,0,0,8,,,,10,1,0,2,,,8,1022,,
38,2,7,1,7,0,21,35,1,0,,5,8,3,1,0,1,,,11,3////,,in Kondensstreifen
51,2,7,1,7,0,21,35,1,0,,5,8,3,1,0,1,,,11,3////,,in Kondensstreifen
32,2,7,1,7,0,22,0,0,2,,,,1,1,0,1,,,8,1////,,
32,2,7,1,7,0,22,0,0,2,,,,2,1,0,1,,,8,2////,,
62,2,7,1,8,1,2,0,2,,8,3,0,1,0,0,2,,,9,1////,,kA kE Mainz
4,2,7,1,8,0,4,45,2,8,8,3,7,1,0,0,2,1,14,8,1////,,kA kE
31,2,7,1,8,0,4,50,1,12,9,3,1,1,1,0,2,,,8,1////,,kA
31,2,7,1,8,0,4,50,1,3,9,3,1,5,2,0,1,,,8,5////,,kA
6,2,7,1,8,0,4,55,1,8,7,5,8,1,2,1,2,,,4,1////,,
15,2,7,1,8,2,6,30,2,3,8,4,8,1,0,0,1,,10,11,1////,b-c-d-e-f,
3,1,7,1,8,0,8,15,1,18,5,3,9,4,2,4,1,,6,11,4////,,UH
3,1,7,1,8,0,8,30,1,28,5,3,9,1,1,4,1,,6,11,1////,b-c-d-e-f,
15,1,7,1,8,2,10,30,2,1,8,4,1,2,1,3,2,,6,11,2////,,
93,1,7,1,8,0,10,30,1,0,9,5,8,5,1,4,1,1,2,35,5////,,kA kE
3,1,7,1,8,0,10,45,1,1,5,3,9,11,1,1,1,,4,11,11////,,
15,1,7,1,8,2,10,45,2,1,8,4,1,1,1,1,1,,6,11,1////,c-d-e,
15,1,7,1,8,2,10,50,2,2,8,4,1,3,1,3,2,,6,11,3////,,
15,1,7,1,8,2,11,20,2,2,8,4,1,1,1,3,1,,6,11,1////,c-d-e,
15,1,7,1,8,2,11,20,2,1,8,4,1,2,1,1,2,,6,11,2////,,
38,1,7,1,8,0,11,35,2,1,7,3,0,1,0,4,1,,,11,1////,b-c-d-e,
51,1,7,1,8,0,11,35,2,1,7,3,0,1,0,4,1,,,11,1////,b-c-d-e,
2,1,7,1,8,0,11,45,1,4,4,5,2,1,1,1,1,,,8,1////,e-f-g,
2,1,7,1,8,0,11,45,1,4,4,5,2,3,1,1,1,,,8,3////,,
32,1,7,1,8,0,12,10,0,1,,,,3,1,1,1,,,8,3////,,
53,1,7,1,8,2,13,45,1,3,9,3,,1,1,1,1,,,17,1////,b-c-d-e-f,kA/kE
53,1,7,1,8,2,13,45,1,3,9,3,,3,1,1,1,,,17,3////,,kA/kE
53,1,7,1,8,2,13,45,1,3,9,3,,5,1,1,1,,,17,5////,,kA/kE
53,1,7,1,8,2,13,45,1,3,9,3,,11,1,1,1,,,17,11////,,kA/kE
38,1,7,1,8,0,13,55,2,1,7,3,8,5,1,4,1,,,11,5////,,
38,1,7,1,8,0,13,55,1,1,7,3,8,11,1,1,1,,,11,11////,,
51,1,7,1,8,0,13,55,2,1,7,3,8,5,1,4,1,,,11,5////,,
51,1,7,1,8,0,13,55,1,1,7,3,8,11,1,1,1,,,11,11////,,
56,1,7,1,8,0,14,0,1,3,7,1,,1,1,1,1,,7,2,1////,c-d-e,kE
53,1,7,1,8,0,14,10,1,1,9,,,1,,,,,,17,1////,b-c-d-e-f,kA/kE
56,1,7,1,8,0,14,10,1,1,7,1,,2,1,0,,,7,2,2////,,kE
53,1,7,1,8,0,14,20,1,,9,,,2,1,1,1,,,17,2////,,kE
32,1,7,1,8,0,14,50,0,0,,,,3,1,1,1,,,8,3////,,
53,1,7,1,8,0,15,0,1,1,9,,,5,1,1,1,,,17,5////,,kA/kE
29,1,7,1,8,0,15,5,1,1,,3,7,2,1,1,1,,,8,2////,,
29,1,7,1,8,0,15,15,1,2,,3,7,3,1,1,1,,,8,3////,,
13,1,7,1,8,0,15,50,2,1,8,3,7,8,1,0,2,1,4,5,88//,,
13,1,7,1,8,0,16,0,2,1,8,3,7,1,0,1,1,1,4,5,1////,c-d,
13,1,7,1,8,0,16,5,2,1,8,3,7,5,2,1,2,1,4,5,5////,,
46,2,7,1,8,2,23,0,1,3,4,5,7,9,1,0,1,,,8,9//10,,
61,1,7,1,10,2,9,15,1,1,2,1,0,3,1,4,1,,,10,3////,,g 73525 Schwäbisch Gmünd
32,1,7,1,10,0,9,30,0,1,,,,2,1,1,1,,,8,2////,,
4,1,7,1,10,2,9,35,1,1,1,1,5,3,2,0,1,,,8,3////,,kA
72,1,7,1,10,0,10,22,1,1,8,1,2,2,0,4,1,2,9,6,2////,,-
9,1,7,1,10,0,11,0,1,18,6,1,7,1,1,1,1,,,8,1////,,kA Uh kE
9,1,7,1,10,0,11,30,1,12,6,1,7,4,1,1,1,,,8,4////,,kA UH kE
13,1,7,1,10,0,11,45,2,1,8,3,2,1,1,1,1,2,4,5,1////,d,
4,1,7,1,10,2,12,45,1,0,6,1,2,2,2,0,1,,,8,2////,,
55,1,7,1,10,2,13,10,1,6,8,5,8,2,1,1,1,,,8,2////,,UH
55,1,7,1,10,2,13,10,1,6,8,5,8,3,1,1,1,,,8,3////,,UH
36,1,7,1,10,0,14,5,1,2,7,7,9,3,2,1,2,1,,8,3////,,kA
36,1,7,1,10,0,14,10,1,1,7,7,9,1,1,1,1,1,,8,1////,c-d-e-f,
36,1,7,1,10,0,14,10,1,1,7,7,9,5,1,1,2,1,,8,5////,,
53,1,7,1,10,0,15,0,1,9,6,,9,3,1,1,1,,,17,3////,,kA/UB
3,1,7,1,10,2,15,30,1,3,3,1,8,3,2,1,1,,,11,3////,,
3,1,7,1,10,2,15,40,1,1,3,1,8,2,1,4,1,,,11,2////,,
15,1,7,1,10,0,15,40,1,1,8,4,8,3,1,1,2,,8,8,3////,,
15,1,7,1,10,0,15,45,1,1,8,4,8,2,1,1,2,,8,8,2////,,
61,2,7,1,11,0,4,45,1,9,7,1,2,1,0,0,1,,,10,1////,c-d-e-f,KA
61,1,7,1,11,2,8,10,1,17,7,5,2,1,1,1,1,,,10,1////,b-c-d-e-f,g 73525 Schwäbisch Gmünd
61,1,7,1,11,2,9,15,1,4,7,5,2,3,0,1,1,,,10,3////,,g 73525 Schwäbisch Gmünd
61,1,7,1,11,2,9,30,1,5,7,5,2,2,1,1,1,,,10,2////,,g 73525 Schwaebisch Gmünd
3,1,7,1,11,0,9,40,1,3,9,3,2,3,1,1,1,,,11,3////,,
51,1,7,1,11,2,10,40,1,2,2,1,0,1,1,0,1,,,11,1////,b-c-d-e-f,
61,1,7,1,11,2,12,20,1,14,7,5,2,1,0,1,1,,6,10,1////,c-d-e-f,g 74564 Crailsheim
51,1,7,1,11,2,12,40,1,2,2,1,0,1,0,4,1,,,11,1////,c-d-e,
61,1,7,1,11,2,12,50,1,1,7,5,2,2,0,1,1,,6,10,2////,,g 74564 Crailsheim
3,1,7,1,11,2,14,30,1,6,7,3,9,4,2,1,1,,,11,4////,,
51,1,7,1,11,2,14,30,1,3,2,1,0,1,2,4,1,,,11,1////,b-c-d-e-f,
51,1,7,1,11,2,14,30,1,3,2,1,0,5,1,4,1,,,11,5////,,
96,1,7,1,11,2,14,35,2,0,9,3,9,1,1,1,1,,,22,1////,e-f,
38,1,7,1,11,0,14,50,1,2,8,3,5,1,1,1,1,1,,11,1////,b-c-d-e,
56,1,7,1,12,0,9,25,1,3,8,3,8,1,1,1,1,1,6,2,1////,c-d-e,kA kE
3,1,7,1,12,0,10,40,1,3,4,3,2,3,2,1,1,1,7,11,3////,,UH durch Sc/Cu
3,1,7,1,12,0,10,45,1,14,4,3,2,1,1,4,1,1,7,11,1////,a-b-c-d-e-f-g,UH durch Sc/Cu
92,1,7,1,12,0,12,50,1,0,9,7,9,2,2,1,,,,35,2////,,kA kE
92,1,7,1,13,0,15,25,1,1,9,5,9,1,1,4,1,2,4,35,1////,b-c-d-e-f,kA kE
92,1,7,1,13,0,15,25,1,0,9,5,9,11,1,1,,2,4,35,11////,,kA kE
3,2,7,1,14,0,4,30,0,2,1,1,8,8,1,3,1,2,,11,85//,,
92,1,7,1,14,0,10,45,1,3,9,7,9,1,1,1,1,,,35,1////,e-f,kA kE
92,1,7,1,14,0,11,15,1,5,9,7,9,3,1,1,,,,35,3////,,kA kE
93,1,7,1,14,0,12,45,0,2,3,1,8,2,1,1,2,8,,35,2////,,
13,1,7,1,14,0,15,50,1,1,2,1,2,3,2,1,2,,,5,3////,,
13,1,7,1,14,0,16,0,1,1,2,1,2,2,1,1,2,,,5,2////,,
62,1,7,1,14,0,16,20,1,1,6,1,0,3,1,1,2,,,10,3////,,kA Schweif als schmaler heller Kondensstreifen
95,1,7,1,15,0,7,40,1,17,6,3,0,1,1,3,1,,,24,1////,b-c-d-e-f,
53,1,7,1,15,2,9,0,4,,0,0,0,1,1,1,1,,,17,1////,h,kA/kE
55,1,7,1,15,1,13,0,1,1,8,5,0,3,1,1,1,,,8,3////,,kA kE Dresden
73,1,7,1,15,0,13,0,1,3,4,1,8,4,1,1,1,1,49,7,4////,,
36,1,7,1,15,0,14,0,1,2,6,,,3,1,,2,,,8,3////,,
36,1,7,1,15,0,14,30,0,1,6,,,1,1,1,1,,,8,1////,d,
55,1,7,1,15,2,14,30,1,1,8,5,0,2,1,1,1,,,8,2////,,kA kE
32,1,7,1,15,0,14,50,0,1,,,,2,1,1,1,,,8,2////,,
2,1,7,1,15,0,15,0,1,2,1,5,0,2,1,1,1,,,8,2////,,
34,1,7,1,15,2,15,7,1,0,7,1,2,2,0,1,1,,,3,2////,,Gardelegen
3,1,7,1,15,2,15,20,1,2,1,1,0,2,1,4,1,,,11,2////,,
51,1,7,1,15,1,16,0,1,1,2,1,0,8,1,0,1,,,11,86//,,Bad Endorf
61,1,7,1,15,2,16,5,1,5,3,1,0,8,0,3,1,,,10,815//,,g 74523 schwäbisch Hall;HHHH geschätzt
32,1,7,1,15,0,16,10,0,3,,,,8,1,0,2,,,8,85//,,
69,1,7,1,15,0,16,20,1,2,9,1,,8,1,0,1,,,6,87//,,kA
15,1,7,1,15,2,16,25,1,2,1,2,0,8,1,3,2,,,11,83//,,Cc sind Flugzeugspuren.
64,1,7,1,15,0,16,35,1,2,3,1,0,8,1,0,1,,,7,85//,,
38,1,7,1,16,0,8,45,1,2,8,5,0,5,1,4,1,,,11,5////,,
51,1,7,1,16,0,8,45,1,2,8,5,0,5,1,4,1,,,11,5////,,
4,1,7,1,16,2,9,0,1,6,8,3,0,1,0,4,1,1,,8,1////,d,
61,1,7,1,16,2,9,10,1,1,7,1,2,3,1,4,1,,,10,3////,,g 73525 Schwäbisch Gmuend
38,1,7,1,16,0,9,20,1,3,8,5,0,1,1,1,1,,,11,1////,c-d-e-f,
38,1,7,1,16,0,9,20,1,3,8,5,0,3,1,1,1,,,11,3////,,
51,1,7,1,16,0,9,20,1,3,8,5,0,1,1,1,1,,,11,1////,c-d-e-f,
51,1,7,1,16,0,9,20,1,3,8,5,0,3,1,1,1,,,11,3////,,
38,1,7,1,16,0,9,25,1,2,8,5,0,2,1,1,1,,,11,2////,,
51,1,7,1,16,0,9,25,1,2,8,5,0,2,1,1,1,,,11,2////,,
15,1,7,1,16,2,9,30,1,5,8,4,0,4,1,3,2,,,11,4////,,
53,1,7,1,16,2,9,50,1,,,,,3,1,1,1,,,17,3////,,kA/kE
31,1,7,1,16,0,10,0,2,2,9,5,1,4,1,1,1,,,8,4////,,sehr verwaschene Farben
2,1,7,1,16,0,10,15,1,2,1,5,0,1,1,1,1,,,8,1////,b-c,
69,1,7,1,16,2,10,15,2,15,9,3,,2,0,1,1,,,6,2////,,kA UH
61,1,7,1,16,2,10,25,1,20,8,3,2,3,1,1,1,,,10,3////,,g 74564 Crailsheim;UH
61,1,7,1,16,2,10,35,1,27,8,3,2,1,1,1,1,,,10,1////,b-c-d-e-f,g 74564 Crailsheim
68,1,7,1,16,2,10,45,1,1,6,3,,4,1,1,1,,,8,4////,,kA
68,1,7,1,16,2,10,45,1,1,6,3,,11,2,1,2,,,8,11////,,kA
55,1,7,1,16,1,11,0,1,1,8,5,,1,1,1,1,,,9,1////,,Kaiserslautern
55,1,7,1,16,1,11,0,1,1,8,5,,3,1,1,2,,,9,3////,,Kaiserslautern
61,1,7,1,16,2,11,5,1,15,8,3,2,2,1,1,1,,,10,2////,,g 74564 Crailsheim
69,1,7,1,16,2,11,5,2,15,9,3,,5,1,1,1,,,6,5////,,
69,1,7,1,16,2,11,5,2,10,9,3,,11,1,1,1,,,6,11////,,UH
38,1,7,1,16,0,11,10,1,1,8,5,0,2,0,1,1,,,11,2////,,kA
38,1,7,1,16,0,11,10,1,1,8,5,0,3,0,1,1,,,11,3////,,kA
51,1,7,1,16,0,11,10,1,1,8,5,0,2,0,1,1,,,11,2////,,kA
51,1,7,1,16,0,11,10,1,1,8,5,0,3,0,1,1,,,11,3////,,kA
69,1,7,1,16,2,11,10,2,13,9,3,,3,0,1,1,,,6,3////,,UH
69,1,7,1,16,2,11,15,2,14,9,3,,1,0,1,1,,,6,1////,b-c-d-e,
4,1,7,1,16,2,11,25,1,4,8,3,0,11,1,1,1,1,,8,11////,,kA
96,1,7,1,16,2,11,30,1,1,6,5,0,1,1,1,1,,,22,1////,d,kA
96,1,7,1,16,2,11,35,1,1,6,5,0,4,1,1,,,,22,4////,,
96,1,7,1,16,2,11,35,1,1,6,5,0,11,1,1,,,,22,11////,,
4,1,7,1,16,2,11,40,1,0,8,3,0,3,1,1,2,1,,8,3////,,
72,1,7,1,16,1,12,14,1,0,8,1,0,3,1,1,1,1,,6,3////,,Hochnebelreste
4,1,7,1,16,2,13,55,2,1,8,3,8,1,0,4,1,1,,8,1////,d,
36,1,7,1,16,0,14,0,0,4,,,,5,1,,2,,,8,5////,,
2,1,7,1,16,0,14,45,1,4,4,5,7,1,1,1,1,,,8,1////,e-f-g,
38,1,7,1,16,0,14,45,1,1,8,5,0,11,1,1,1,,,11,11////,,
51,1,7,1,16,0,14,45,1,1,8,5,0,11,1,1,1,,,11,11////,,
4,1,7,1,16,0,15,3,2,1,8,3,9,2,1,4,1,1,,8,2////,,
53,1,7,1,16,0,15,5,1,,7,7,,1,1,1,1,,,17,1////,f,kA/kE
53,1,7,1,16,0,15,5,1,,7,7,,2,1,1,1,,,17,2////,,kA/kE
15,1,7,1,16,2,15,20,1,5,8,4,0,1,1,3,1,,,11,1////,b-c-d-e-f,
96,1,7,1,16,0,15,20,2,2,6,3,,4,2,1,,,,22,4////,,
15,1,7,1,16,2,15,30,1,4,8,4,0,3,1,3,2,,,11,3////,,
15,1,7,1,16,2,16,20,1,5,8,4,0,2,1,3,2,,,11,2////,,
93,1,7,1,17,0,10,20,2,8,1,1,2,1,1,1,1,2,,35,1////,b-c-d-e-f,In rear of cold front.
3,1,7,1,17,0,12,50,1,1,1,1,8,2,1,3,1,,1,11,2////,,
59,1,7,1,17,0,14,10,2,1,7,3,2,3,2,1,2,2,4,1,3////,,B:01;f=2(Verwellt)
46,1,7,1,17,2,16,35,1,2,3,1,2,8,1,4,1,,,8,815//,,
93,1,7,1,17,0,16,35,2,0,1,1,2,5,1,4,1,1,5,35,5////,,
29,1,7,1,18,0,9,50,1,5,8,3,5,1,1,1,1,,,8,1////,c-d-e,
55,1,7,1,18,2,10,0,1,,8,5,,1,1,1,1,,,8,1////,c-d-e,kA kE
93,1,7,1,19,0,10,40,1,0,2,1,8,3,2,0,1,1,7,35,3////,,Caused by aircraft contrail.
93,1,7,1,19,0,11,25,1,0,5,1,8,2,2,0,1,1,7,35,2////,,Caused by aircraft contrail.
92,1,7,1,19,0,11,40,1,0,9,7,7,2,3,1,,,,35,2////,,kA
93,1,7,1,19,0,12,20,1,0,5,1,8,2,3,4,2,1,6,35,2////,,Caused by aircraft contrail.
92,1,7,1,19,0,12,45,1,0,9,7,7,3,2,1,,,,35,3////,,kA
92,1,7,1,19,0,14,45,1,0,9,7,7,11,3,1,,,,35,11////,,kA kE
93,1,7,1,20,0,9,30,1,0,1,1,8,2,1,1,1,2,,35,2////,,Caused by aircraft contrail at rear of cold front.
38,1,7,1,20,0,9,50,1,2,8,5,8,2,1,1,1,,,11,2////,,
51,1,7,1,20,2,11,15,7,1,0,0,8,2,2,1,2,,,11,2////,,sehr farbig
51,2,7,1,20,1,20,0,1,5,7,5,0,7,1,0,1,,,11,7////,c-d-e,Mühldorf
4,1,7,1,21,2,8,30,2,0,1,3,2,2,1,4,1,2,5,8,2////,,
61,1,7,1,21,0,10,10,1,1,1,1,5,2,0,1,1,,,10,2////,,
93,1,7,1,21,0,10,40,0,1,1,1,8,5,1,4,2,,,35,5////,,
64,1,7,1,21,0,16,40,2,2,2,1,5,8,2,0,1,,,7,82//,,
53,1,7,1,22,1,8,30,2,1,8,3,,8,1,3,2,,,17,83//,,kA/kE/St. Martin im MÜhlkreis Richtung Aschach
69,1,7,1,22,2,8,55,2,38,8,3,0,1,2,1,1,,,6,1////,b-c-d-e-f,
3,1,7,1,22,1,9,0,1,6,7,3,0,4,1,1,1,,,8,4////,,kE
31,1,7,1,22,0,9,0,2,3,9,5,1,1,0,1,1,,,8,1////,b-c-d-e-f,
31,1,7,1,22,0,9,0,2,5,9,5,1,4,0,1,1,,,8,4////,,kA
29,1,7,1,22,0,9,10,1,27,8,5,5,1,2,1,1,,,8,1////,b-c-d-e-f,
4,1,7,1,22,2,9,27,1,4,8,3,5,1,1,4,1,1,10,8,1////,b-c-d-e-f,
62,1,7,1,22,0,9,30,2,30,9,3,,1,1,0,1,,,10,1////,b-c-d-e-f,kA kE UB
61,1,7,1,22,1,9,35,1,39,8,3,7,1,1,1,1,1,,10,1////,a-b-c-d-e-f,g 74670 Niedernhall
44,1,7,1,22,0,9,45,2,10,8,3,7,1,0,1,1,,,11,1////,b-c-d-e-f,
29,1,7,1,22,0,10,10,2,12,8,3,5,2,1,1,1,,,8,2////,,
29,1,7,1,22,0,10,10,2,12,8,3,5,3,2,1,1,,,8,3////,,
4,1,7,1,22,2,10,15,1,1,8,3,5,2,0,4,1,1,9,8,2////,,
4,1,7,1,22,2,10,20,1,1,8,3,5,3,0,4,1,1,9,8,3////,,
2,1,7,1,22,0,10,30,1,27,4,5,7,1,1,1,1,3,9,8,1////,b-c-d-e-f,UH
15,1,7,1,22,0,10,30,1,6,8,3,5,3,1,3,2,,17,8,3////,,ICE: Dresden
15,1,7,1,22,0,10,35,1,5,8,3,5,2,1,3,2,,17,8,2////,,ICE: Dresden
4,1,7,1,22,2,11,0,1,3,8,3,5,11,0,1,1,1,8,8,11////,,kA kE
38,1,7,1,22,1,11,0,2,3,8,3,,1,1,4,1,,8,11,1////,c-d-e,Rosenheim
46,1,7,1,22,0,11,0,1,4,7,1,0,1,1,1,1,,,8,1////,b-c-d-e-f,kA
55,1,7,1,22,2,11,0,1,2,8,5,,3,1,1,1,,,8,3////,,
55,1,7,1,22,2,11,0,1,1,8,5,,11,0,1,1,,,8,11////,,
15,1,7,1,22,0,11,10,1,2,8,3,5,1,1,3,1,,17,8,1////,b-c-d-e-f,ICE: Dresden
55,1,7,1,22,2,11,10,1,2,8,5,,1,1,1,1,,,8,1////,c-d-e-f,kE
9,2,7,1,22,0,11,15,1,15,8,5,9,1,1,1,1,,8,8,1////,b-c-d-e-f,
9,1,7,1,22,0,11,15,1,3,8,5,9,5,1,1,1,,7,8,5////,,
69,1,7,1,22,2,11,15,2,0,8,3,0,11,0,1,1,,,6,11////,,
4,1,7,1,22,2,11,30,1,24,8,3,5,1,1,4,1,1,8,8,1////,b-c-d-e-f,kE
32,1,7,1,22,0,11,40,0,5,,,,1,1,1,1,,,8,1////,,
32,1,7,1,22,0,11,40,0,2,,,,2,1,1,2,,,8,2////,,
15,1,7,1,22,1,12,10,1,4,8,3,5,1,1,1,1,,16,8,1////,b-c-d-e-f,ICE: Leipzig
15,1,7,1,22,1,12,10,1,4,8,3,5,4,1,1,2,,16,8,4////,,ICE: Leipzig
53,1,7,1,22,1,12,15,0,2,,3,,1,0,1,1,,,17,1////,d-e-f,kA/kE/Flachau im Pongau
15,1,7,1,22,1,13,10,2,6,8,3,5,1,1,1,1,,15,7,1////,b-c-d-e-f,ICE: Jena
15,1,7,1,22,1,13,10,2,2,8,3,5,4,1,1,2,,15,7,4////,,ICE: Jena
29,1,7,1,23,0,8,10,2,14,8,3,7,1,1,1,1,,,8,1////,c-d-e,
68,1,7,1,23,2,9,0,1,39,7,3,2,1,1,1,1,2,12,8,1////,b-c-d-e-f,UH
69,1,7,1,23,1,9,25,1,0,1,1,0,1,1,1,1,,,6,1////,d,FfM-Neu Isenburg
13,1,7,1,23,0,9,35,1,29,4,3,0,1,2,1,1,,,5,1////,b-c-d-e-f,* 11.40-12.30 MEZ
22,1,7,1,23,0,9,45,1,21,7,3,,1,2,1,1,,,5,1////,b-c-d-e-f,* UH Cs anfangs nicht sichtbar
22,1,7,1,23,0,9,45,1,23,7,3,,5,2,1,2,,,5,5////,,* UH
22,1,7,1,23,0,9,45,1,16,7,3,,12,2,1,1,,,5,12////,b-c-d-e-f,* UH
22,1,7,1,23,0,9,45,1,23,7,3,,51,2,0,2,,,5,51////,,* UH
72,1,7,1,23,0,9,51,1,0,7,4,8,3,2,1,1,,,6,3////,,in Ci
68,1,7,1,23,2,10,0,1,24,7,3,2,4,1,1,1,2,12,8,4////,,UH
72,1,7,1,23,0,10,2,1,0,7,4,8,2,1,1,1,,,6,2////,,in Ci
72,1,7,1,23,0,10,7,1,0,7,4,8,5,0,0,1,,,6,5////,,in Ci
69,1,7,1,23,1,10,15,1,0,1,1,0,1,1,1,1,,,6,1////,d,FfM-Neu Isenburg
22,1,7,1,23,0,11,0,1,15,7,3,,27,2,0,2,,,5,27////,,*
46,1,7,1,23,2,11,5,1,2,7,1,0,3,1,1,1,,,8,3////,,kA
74,1,7,1,23,2,11,30,1,12,5,5,0,4,1,1,2,,,2,4////,,kA kE UH UB
13,1,7,1,23,0,11,40,1,13,6,3,0,3,1,1,2,,,5,3////,,*
13,1,7,1,23,0,11,40,1,18,6,3,0,5,2,1,2,,,5,5////,,*
13,1,7,1,23,0,11,40,1,5,6,3,0,22,1,1,2,,,5,22////,,* 22A
