81,2,20,1,11,1,18,30,1,3,7,3,0,2,0,0,2,3,,7,/////,,Weimar
6,2,20,1,11,0,18,33,1,12,5,3,0,4,2,3,1,,,4,/////,,
78,2,20,1,11,0,19,10,1,1,2,1,1,1,0,0,1,,,11,/////,b,kE
78,2,20,1,11,0,19,10,1,1,2,1,1,3,0,0,,,,11,/////,,kE
82,2,20,1,11,0,19,35,1,2,2,3,0,3,1,0,2,,,4,/////,,kA
62,2,20,1,11,0,20,55,2,2,6,3,0,1,1,0,1,,,10,/////,b-c-d-e-f,
6,2,20,1,11,0,21,17,1,31,5,3,0,1,1,3,2,,,4,/////,,
53,5,20,1,11,0,21,20,4,1,0,0,,1,1,1,1,,,17,/////,h,kA/kE/Strassenlaterne
6,2,20,1,12,0,4,39,1,16,6,5,0,1,1,3,2,,,4,/////,,
38,1,20,1,12,2,8,5,1,1,5,1,0,2,1,1,1,,,8,/////,,Fotos
38,1,20,1,12,2,8,5,1,3,5,1,0,3,1,1,1,,,8,/////,,Fotos
51,1,20,1,12,2,8,5,1,1,5,1,0,2,1,1,1,,,8,/////,,Fotos
51,1,20,1,12,2,8,5,1,3,5,1,0,3,1,1,1,,,8,/////,,Fotos
53,1,20,1,12,0,8,20,4,9,0,0,,1,1,1,1,,,17,/////,g-h-a,kA/kE
6,1,20,1,12,0,9,17,1,9,5,5,0,4,1,1,1,,,4,/////,,
4,1,20,1,12,0,9,20,1,1,3,1,8,3,1,4,1,,,8,/////,,F�hn
31,1,20,1,12,0,9,30,1,30,9,1,1,1,1,1,1,2,,8,/////,b-c-d-e-f,kA UH UB
31,1,20,1,12,0,9,30,1,30,9,1,1,4,1,1,1,2,,8,/////,,kA UH UB
46,1,20,1,12,2,10,0,1,1,7,5,0,2,1,1,1,,,8,/////,,kA
82,1,20,1,12,0,10,10,1,0,6,5,0,1,0,4,1,,,4,/////,b,
82,1,20,1,12,0,10,10,1,0,6,5,0,2,2,1,1,,,4,/////,,
81,1,20,1,12,2,10,30,2,5,4,5,2,2,1,1,2,3,,7,/////,,
74,1,20,1,12,0,11,5,1,4,,1,8,2,2,1,1,,,2,/////,,kA kE UH
83,1,20,1,12,1,11,40,7,0,0,0,0,2,1,0,2,,,11,/////,,
38,1,20,1,12,0,11,50,1,9,6,1,,3,1,1,1,,,8,/////,,
51,1,20,1,12,0,11,50,1,9,6,1,,3,1,1,1,,,8,/////,,
38,1,20,1,12,0,12,5,1,15,6,1,,2,1,1,1,,,8,/////,,
51,1,20,1,12,0,12,5,1,15,6,1,,2,1,1,1,,,8,/////,,
4,1,20,1,12,0,12,10,2,1,7,1,0,3,2,0,1,,,8,/////,,F�hn
53,1,20,1,12,0,12,25,1,7,,,,11,1,1,1,,,17,/////,,kA/kE/UB
53,1,20,1,12,0,12,40,1,9,,,,2,1,0,1,,,17,/////,,kE/UH/UB/mit Schweif
82,1,20,1,12,0,12,45,1,0,3,1,8,2,2,4,1,,,4,/////,,breit
53,1,20,1,12,0,13,0,1,1,,,,1,1,1,1,,,17,/////,d,kA/kE
81,1,20,1,12,1,13,5,1,0,6,5,2,3,2,1,2,3,,7,/////,,Weimar
53,1,20,1,12,0,13,10,1,1,,,,3,1,1,1,,,17,/////,,kE
82,1,20,1,12,0,13,20,1,0,3,1,8,2,2,4,1,,,4,/////,,breit
4,1,20,1,12,0,13,32,1,0,6,1,8,2,3,0,1,,,8,/////,,F�hn
53,1,20,1,12,0,16,10,1,3,,,,2,2,1,1,,,17,/////,,kA
93,2,20,1,12,0,23,15,2,1,,1,2,1,1,0,1,,,35,/////,b-c-d,
83,2,20,1,12,0,23,25,1,4,8,1,,1,2,1,2,,,11,/////,,kA
83,2,20,1,13,0,0,0,1,3,4,1,0,1,1,1,2,,,11,/////,,kE
56,2,20,1,13,0,7,10,1,2,9,3,2,1,1,0,1,,,2,/////,c-d-e-f,
6,1,20,1,13,0,9,24,2,9,7,3,0,1,1,1,1,,,4,/////,b-c-d-e-f,
83,1,20,1,13,0,9,45,1,3,6,1,,1,0,1,1,,,11,/////,b/d/f,kA kE
83,1,20,1,13,0,9,55,1,3,6,1,,5,0,1,1,,,11,/////,,kA
53,1,20,1,13,0,11,20,1,21,,,,2,1,1,1,,,17,/////,,kA/kE/UB
53,1,20,1,13,0,11,20,1,21,,,,3,1,1,1,,,17,/////,,kA/kE/UB
53,1,20,1,13,0,11,20,1,21,,,,11,1,1,1,,,17,/////,,kA/kE/UB
83,1,20,1,13,2,13,0,1,3,6,1,,11,2,1,2,,,11,/////,,kA kE
53,1,20,1,13,0,14,45,1,1,,,,1,0,1,1,,,17,/////,b/d/f,kA/kE
6,2,20,1,13,0,22,20,1,2,4,3,0,4,2,3,2,,,4,/////,,
38,2,20,1,14,0,5,35,1,3,,3,0,1,1,0,1,1,,8,/////,b-c-d-e-f,kA kE
51,2,20,1,14,0,5,35,1,3,,3,0,1,1,0,1,1,,8,/////,b-c-d-e-f,kA kE
6,2,20,1,14,0,6,7,2,2,6,1,8,1,1,4,1,,,4,/////,c-d-e,
80,2,20,1,14,0,6,25,1,1,,,,1,1,0,1,,,11,/////,b/f,KA KE
82,2,20,1,14,0,6,45,2,1,6,5,0,1,1,0,1,,,4,/////,c-d-e-f,kA
38,1,20,1,14,0,9,0,1,1,,1,,2,1,1,1,1,,8,/////,,
51,1,20,1,14,0,9,0,1,1,,1,,2,1,1,1,1,,8,/////,,
53,1,20,1,14,0,10,5,1,8,,,,11,2,1,1,,,17,/////,,kA/kE/UH/UB
53,1,20,1,14,0,10,10,1,7,,,,1,1,1,1,,,17,/////,d-e,kE/UH/UB
53,1,20,1,14,0,10,20,1,2,,,,2,3,1,1,,,17,/////,,kA/kE/UB
53,1,20,1,14,0,10,30,4,1,0,0,,99,1,1,1,,,17,/////,,kA/kE/Eisdeckenhalo
53,1,20,1,14,0,11,3,1,1,,,,22,1,1,1,,,17,/////,,A
53,1,20,1,14,0,11,15,1,1,,,,21,1,1,1,,,17,/////,,B/kA
53,1,20,1,14,0,11,22,1,1,,,,5,0,1,1,,,17,/////,,kA/kE
53,1,20,1,14,0,11,22,1,1,,,,27,0,1,1,,,17,/////,,kA/kE/fotografisch/A
81,1,20,1,14,2,12,10,1,1,8,3,0,1,0,1,1,1,18,7,/////,d,
4,1,20,1,14,0,12,25,1,2,8,5,9,1,0,4,1,,,8,/////,c-d-e,
83,1,20,1,14,2,12,40,0,1,4,1,,1,1,1,1,,,11,/////,d,kA
6,1,20,1,14,0,12,43,2,2,6,5,7,1,1,1,1,,,4,/////,c-d-e,
38,1,20,1,14,0,12,45,1,1,7,1,0,1,0,4,1,1,,8,/////,b-c-d-e-f,kA
51,1,20,1,14,0,12,45,1,1,7,1,0,1,0,4,1,1,,8,/////,b-c-d-e-f,kA
6,2,20,1,14,0,22,58,2,5,7,5,0,1,1,4,1,,,4,/////,b-c-d-e-f,
6,2,20,1,14,0,23,7,2,3,7,5,0,4,1,4,1,,,4,/////,,
6,2,20,1,15,0,1,8,1,10,4,3,0,4,2,3,2,,,4,/////,,
6,2,20,1,15,0,1,18,1,36,4,3,0,1,1,3,2,,,4,/////,,
78,2,20,1,15,0,5,20,1,7,6,1,0,1,1,1,1,,,11,/////,b-c-d-e-f,kA kE
93,2,20,1,15,0,7,0,2,2,7,3,0,1,0,0,1,8,,35,/////,b-c-d-e-f,
44,1,20,1,15,2,8,30,1,2,6,1,0,4,1,1,1,,,11,/////,,
82,1,20,1,15,2,9,15,2,1,7,3,2,2,2,1,2,,,8,/////,,
56,1,20,1,15,0,10,40,1,2,2,1,0,1,1,1,1,,6,2,/////,c-d-e,kA
53,1,20,1,15,0,10,45,1,1,,,,1,1,1,1,,,17,/////,d,
53,1,20,1,15,0,10,45,1,1,,,,2,1,1,1,,,17,/////,,
81,1,20,1,15,2,13,5,2,0,5,5,0,3,2,1,1,,15,7,/////,,
61,1,20,1,15,0,13,30,1,7,5,1,2,1,1,1,1,,,7,/////,c-d-e,br�unliche F�rbung
81,1,20,1,15,2,14,20,2,1,6,6,5,1,0,1,1,,15,7,/////,c-d-e,
61,1,20,1,15,0,15,20,1,6,6,1,2,3,1,1,2,,,7,/////,,
78,1,20,1,15,0,15,20,1,1,1,1,0,3,0,1,,,,11,/////,,kA
61,1,20,1,15,0,15,30,1,8,6,1,2,2,1,0,1,,,7,/////,,
53,1,20,1,15,0,16,15,1,2,,,,2,1,1,1,,,17,/////,,kA/kE
38,1,20,1,15,0,16,30,1,1,4,1,0,5,1,4,,,,8,/////,,Foto
38,1,20,1,15,0,16,30,1,1,4,1,0,8,0,0,1,,,8,/////,,Foto
51,1,20,1,15,0,16,30,1,1,4,1,0,5,1,4,,,,8,/////,,Foto
51,1,20,1,15,0,16,30,1,1,4,1,0,8,0,0,1,,,8,/////,,Foto
53,1,20,1,16,0,9,35,4,1,0,0,,1,1,1,1,,,17,/////,a-h,kA/kE
78,1,20,1,16,0,11,20,0,1,4,1,0,3,1,1,,,,11,/////,,kA kE
53,1,20,1,16,0,15,45,1,5,,,,2,2,1,1,,,17,/////,,kA/kE/UB
53,1,20,1,16,0,16,10,1,1,,,,3,1,1,1,,,17,/////,,kA/kE
62,1,20,1,17,0,9,55,1,0,1,1,0,3,2,0,1,,,10,/////,,"""�ber der Nebensonne"""
62,1,20,1,17,0,10,5,0,0,2,5,0,2,1,1,1,,,10,/////,,
81,1,20,1,17,2,13,25,1,6,8,5,0,4,1,1,2,2,7,7,/////,,UH
81,1,20,1,17,2,14,5,1,3,8,5,8,1,1,1,2,2,7,7,/////,,UH
38,1,20,1,17,0,14,30,1,3,7,1,0,2,1,1,1,,,8,/////,,kA Chemnitz bis SZB
38,1,20,1,17,0,14,30,1,4,7,1,0,3,1,1,1,,,8,/////,,kA Chemnitz bis SZB
51,1,20,1,17,0,14,30,1,3,7,1,0,2,1,1,1,,,8,/////,,kA Chemnitz bis SZB
51,1,20,1,17,0,14,30,1,4,7,1,0,3,1,1,1,,,8,/////,,kA Chemnitz bis SZB
55,1,20,1,17,0,14,30,1,1,8,5,0,2,1,1,2,,,8,/////,,
4,1,20,1,17,0,14,54,1,5,7,1,0,2,1,4,1,1,,8,/////,,kE
4,1,20,1,17,0,15,0,1,4,7,1,0,3,1,4,1,1,,8,/////,,kE
93,1,20,1,17,0,15,0,2,1,7,1,5,1,2,1,1,,,35,/////,c-d-e,
82,1,20,1,17,2,15,20,0,1,2,1,0,5,1,1,1,,,8,/////,,kA
31,1,20,1,17,2,15,30,1,3,9,1,1,1,1,1,1,,,8,/////,c-d-e,kA kE
31,1,20,1,17,2,15,30,1,3,9,1,1,4,1,1,1,,,8,/////,,kA kE
77,1,20,1,17,2,15,30,2,3,6,4,0,2,1,1,1,,,8,/////,,
77,1,20,1,17,2,15,30,2,3,6,4,0,3,0,1,1,,,8,/////,,
82,1,20,1,17,2,15,30,1,1,2,1,0,2,1,1,1,,,8,/////,,
82,1,20,1,17,2,15,30,1,1,2,1,0,3,0,1,1,,,8,/////,,
82,1,20,1,17,0,16,0,0,1,2,1,0,11,1,1,2,,,4,/////,,
6,2,20,1,18,0,5,9,2,10,6,5,0,1,0,0,1,,,4,/////,c-d-e,
81,1,20,1,18,1,9,35,2,15,6,6,0,6,2,1,1,4,6,7,/////,,UH Camburg
55,1,20,1,18,0,11,0,2,6,8,5,0,1,1,1,1,,,8,/////,b-c-d-e-f,UH UB
46,1,20,1,18,2,11,10,1,2,7,5,8,1,1,1,1,,,8,/////,d-e-f,kA
46,1,20,1,18,2,11,20,1,1,7,5,8,3,1,1,1,,,8,/////,,kA
46,1,20,1,18,2,11,20,1,2,7,5,8,5,1,1,1,,,8,/////,,kA
31,1,20,1,18,0,11,30,1,2,9,1,1,4,1,1,1,,,8,/////,,kA kE
6,1,20,1,18,0,12,12,2,5,6,3,0,1,1,1,1,,,4,/////,c-d-e,
6,1,20,1,18,0,12,12,2,5,6,3,0,4,1,1,1,,,4,/////,,
4,1,20,1,18,0,13,10,1,1,7,5,2,1,0,4,1,2,,8,/////,d,
81,1,20,1,18,1,13,15,1,3,9,6,2,3,1,1,2,4,6,7,/////,,Camburg
83,1,20,1,18,0,14,25,0,2,,,4,3,2,1,2,,,11,/////,,kA
93,1,20,1,18,0,15,0,2,1,7,1,5,1,0,1,1,,,35,/////,d-e,
31,1,20,1,18,0,17,30,1,6,9,1,1,1,1,1,1,,,8,/////,b-c-d-e-f,kA kE
31,1,20,1,18,0,17,30,1,6,9,1,1,5,1,1,1,,,8,/////,,kA kE
82,1,20,1,21,2,7,50,0,1,1,1,2,8,1,0,1,,,8,/////,,Unterbrechung 2� direkt �ber Horizont
81,1,20,1,21,2,8,10,1,1,1,1,0,8,1,0,1,,,7,/////,,
82,1,20,1,21,2,8,30,4,0,0,0,2,1,1,1,1,,,8,/////,g-h-a,kA
4,1,20,1,21,0,8,40,4,21,0,0,0,1,2,1,1,,,8,/////,g-h-a,kA kE Fotos
81,1,20,1,21,2,15,20,1,1,1,1,0,2,1,1,1,,,7,/////,,
55,1,20,1,21,1,15,35,1,0,8,5,0,2,1,1,1,,,8,/////,,Nossen
4,1,20,1,22,0,8,20,4,16,0,0,0,1,2,1,1,,,8,/////,g-h-a,Ende bei Wolkenaufzug
38,1,20,1,23,2,9,15,6,18,0,0,1,5,1,1,2,,0,8,/////,,Fichtelberg/Neklid/Bozi Dar
51,1,20,1,23,2,9,15,6,18,0,0,1,5,1,1,2,,0,8,/////,,Fichtelberg/Neklid/Bozi Dar
38,1,20,1,23,2,9,45,6,15,0,0,1,1,1,1,2,,0,8,/////,,Fichtelberg/Neklid/Bozi Dar
38,1,20,1,23,2,9,45,6,7,0,0,1,6,1,1,2,,0,8,/////,,Fichtelberg
38,1,20,1,23,2,9,45,6,3,0,0,1,8,1,0,2,,0,8,/////,,Fichtelberg
38,1,20,1,23,2,9,45,6,3,0,0,1,9,1,0,2,,0,8,/////,,Fichtelberg
51,1,20,1,23,2,9,45,6,15,0,0,1,1,1,1,2,,0,8,/////,,Fichtelberg/Neklid/Bozi Dar
51,1,20,1,23,2,9,45,6,7,0,0,1,6,1,1,2,,0,8,/////,,Fichtelberg
51,1,20,1,23,2,9,45,6,3,0,0,1,8,1,0,2,,0,8,/////,,Fichtelberg
51,1,20,1,23,2,9,45,6,3,0,0,1,9,1,0,2,,0,8,/////,,Fichtelberg
38,1,20,1,23,2,10,0,6,1,0,0,1,2,1,1,2,,0,8,/////,,Fichtelberg
51,1,20,1,23,2,10,0,6,1,0,0,1,2,1,1,2,,0,8,/////,,Fichtelberg
4,1,20,1,24,0,8,20,4,19,0,0,0,1,2,1,1,,,8,/////,g-h-a,kE Fotos
53,1,20,1,24,0,16,25,1,1,,,,3,1,1,1,,,17,/////,,kA/kE
4,1,20,1,25,0,8,20,4,18,0,0,0,1,2,1,1,,,8,/////,g-h-a,kE
53,1,20,1,25,0,8,35,1,28,,,,1,0,1,1,,,17,/////,b-c-d-e-f,kA/kE/UH/UB
53,1,20,1,25,0,8,35,1,3,,,,5,1,1,1,,,17,/////,,kA/kE
44,1,20,1,25,1,9,30,1,15,8,3,0,1,1,1,1,,2,17,/////,,b-c-d-ef Zillertal Arena
44,1,20,1,25,1,9,30,1,15,8,3,0,5,2,1,1,,2,17,/////,,Zillertal Arena
44,1,20,1,25,1,14,45,2,2,8,3,0,4,1,1,2,,,17,/////,,Zillertal Arena
61,1,20,1,25,0,16,10,1,3,5,1,2,8,0,3,1,,,7,/////,,HHHH gesch�tzt
31,1,20,1,26,0,8,0,1,12,9,1,1,1,1,1,1,,,8,/////,b-c-d-e-f,kA kE
31,1,20,1,26,0,8,0,1,12,9,1,1,5,1,1,1,,,8,/////,,kA kE
81,1,20,1,26,0,10,35,6,5,0,0,8,1,0,1,1,,,7,/////,b-c-d-e-f,
81,1,20,1,26,0,10,35,6,5,0,0,8,11,0,1,1,,,7,/////,,nur Scheitelpunkt
46,1,20,1,26,1,11,0,1,2,7,5,0,3,1,1,1,,,8,/////,,kA; Ort: Dresden
46,1,20,1,26,1,11,0,1,2,7,5,0,11,1,1,1,,,8,/////,,kA; Ort: Dresden
4,1,20,1,26,0,11,35,2,9,8,3,1,1,0,4,1,1,2,8,/////,b-c-d-e-f,
82,1,20,1,26,0,12,10,1,9,6,3,7,1,1,1,1,,,4,/////,b-c-d-e-f,kA
82,1,20,1,26,0,12,10,1,6,6,3,7,4,2,1,2,,,4,/////,,kA
82,1,20,1,26,0,12,10,1,6,6,3,7,5,1,1,1,,,4,/////,,kA
82,1,20,1,26,0,12,10,1,9,6,3,7,11,1,1,2,,,4,/////,,kA
80,1,20,1,26,0,13,45,2,6,7,3,,1,1,1,1,,35,11,/////,a-b-c-d-e-f-g,UB
80,1,20,1,26,0,13,45,2,2,7,3,,2,1,1,2,,35,11,/////,,KE
80,1,20,1,26,0,13,45,2,2,7,3,,3,1,1,2,,35,11,/////,,KE
80,1,20,1,26,0,13,50,2,1,7,3,,11,1,1,2,,35,11,/////,,KE
80,1,20,1,26,0,13,55,2,1,7,3,,5,1,1,1,,35,11,/////,,KE
74,1,20,1,26,0,15,3,0,1,7,5,0,5,0,1,1,,,2,/////,,
81,1,20,1,27,2,8,15,2,1,6,7,2,8,2,0,1,3,9,7,/////,,Fragment
82,1,20,1,27,2,8,15,1,0,1,1,2,8,1,0,1,,,8,/////,,kA
81,1,20,1,27,2,9,20,2,0,7,7,2,2,1,1,2,3,9,7,/////,,
81,1,20,1,27,2,9,30,2,0,8,7,2,3,1,1,2,3,9,7,/////,,
4,1,20,1,27,0,10,0,1,0,3,1,8,1,0,4,1,,,8,/////,d,F�hn
4,1,20,1,27,0,10,0,1,1,3,1,8,3,2,4,1,,,8,/////,,F�hn
93,1,20,1,27,0,11,50,7,0,0,0,2,2,1,1,2,,,35,/////,,
72,1,20,1,27,0,12,15,1,2,9,1,2,3,2,1,1,2,3,10,/////,,-
44,1,20,1,27,1,13,0,1,1,2,4,0,3,1,1,2,,,17,/////,,Mayrhofen
6,1,20,1,28,0,9,42,2,3,6,3,0,1,1,1,1,,,4,/////,c-d-e,
93,1,20,1,28,0,10,45,2,1,7,1,2,1,1,1,1,,0,35,/////,b-c-d-e-f,
81,1,20,1,30,2,10,25,2,3,8,6,8,1,0,1,1,1,11,7,/////,b-c-d-e-f,kE
81,1,20,1,30,2,10,25,2,3,8,6,2,4,0,0,2,1,11,7,/////,,kE
13,1,20,1,30,0,12,40,2,1,7,3,0,1,0,1,1,1,,5,/////,b-c-d,
13,1,20,1,30,0,13,0,2,1,7,3,0,3,1,1,1,1,,5,/////,,
53,1,20,1,30,0,13,40,1,11,,,,3,1,1,1,,,17,/////,,kE/UH/UB
53,1,20,1,30,0,13,45,1,11,,,,2,1,1,1,,,17,/////,,kE/UH/UB
56,1,20,1,30,0,14,55,1,2,9,1,2,1,1,1,1,,,2,/////,b-c-d-e-f,kA
83,1,20,1,30,1,15,30,0,3,8,1,0,4,1,1,2,1,,11,/////,,kA UH
83,1,20,1,30,1,15,40,0,1,8,1,0,1,1,1,1,1,,11,/////,e-f-g,entlang Bahn zw. Ulm und Augsburg
81,1,20,1,31,2,13,20,2,2,6,7,5,2,2,1,2,1,25,7,/////,,kE
81,1,20,1,31,2,13,30,2,11,6,7,5,4,1,1,2,1,25,7,/////,,UH
81,1,20,1,31,2,14,5,2,8,7,6,5,1,0,1,1,1,25,7,/////,a-b-c-d-e,UH
82,2,20,1,31,0,18,0,1,9,6,3,0,1,0,0,2,,,4,/////,,UB
6,2,20,1,31,0,18,10,2,11,7,3,0,1,1,3,1,,,4,/////,b-c-d-e-f-g,
31,1,20,2,1,0,8,30,1,2,9,1,1,3,1,1,1,2,6,8,/////,,kA
53,1,20,2,1,0,13,0,1,1,,,,2,1,1,1,,,17,/////,,kA/kE
53,1,20,2,1,0,13,45,1,5,,,,3,1,1,1,,,17,/////,,UH
56,1,20,2,1,0,15,0,2,3,9,3,2,1,1,1,1,,,2,/////,b-c-d-e-f,
6,2,20,2,1,0,20,25,2,3,6,3,7,1,2,3,2,,,4,/////,,
4,1,20,2,2,0,7,40,1,0,6,3,8,1,0,4,1,2,3,8,/////,d,
4,1,20,2,2,0,9,20,1,0,8,3,8,1,0,4,1,2,2,8,/////,d,
56,2,20,2,2,0,17,50,1,13,8,3,0,1,2,0,1,1,,2,/////,a-b-c-d-e-f,
81,1,20,2,3,2,9,50,2,0,8,6,9,3,0,1,2,1,3,7,/////,,kA
93,1,20,2,3,0,10,45,2,20,7,5,2,1,2,4,1,8,11,35,/////,b-c-d-e-f,UH UB
93,1,20,2,3,0,11,25,2,0,7,1,2,3,2,1,2,8,13,35,/////,,
93,1,20,2,3,0,11,25,2,0,7,1,2,11,2,1,2,8,13,35,/////,,
93,1,20,2,3,0,11,30,2,0,7,1,2,2,2,1,2,8,13,35,/////,,
82,2,20,2,3,0,18,20,1,0,2,3,4,1,1,0,1,,,4,/////,b-c-d,
6,2,20,2,3,0,20,53,2,14,6,5,7,1,2,3,2,,,4,/////,,
53,1,20,2,4,0,11,20,7,1,0,0,,8,1,0,2,,,17,/////,,kA/kE/Schneetreiben in der Hoehe
51,1,20,2,4,1,16,15,1,2,2,1,5,3,1,4,1,,,11,/////,,M�nchen
82,2,20,2,4,0,18,40,1,0,2,3,2,1,1,0,1,,,4,/////,d,
93,1,20,2,5,0,13,0,2,3,9,3,1,1,2,4,1,,,35,/////,b-c-d-e-f,
6,2,20,2,5,0,18,7,1,3,5,1,0,1,1,4,1,,,4,/////,b-c-d-e-f,
6,2,20,2,5,0,19,5,1,32,6,5,0,1,1,4,2,,,4,/////,,
53,1,20,2,6,0,8,30,4,9,0,0,,1,1,1,1,,,17,/////,g-h-a,kA/kE
53,1,20,2,6,0,8,35,4,1,0,0,,12,0,1,1,,,17,/////,a,kA/kE
72,1,20,2,6,0,9,16,4,2,0,0,0,1,1,1,1,,,10,/////,f-g-h-a-b,kA kE
93,1,20,2,7,0,13,15,2,1,7,1,8,1,1,1,1,2,,35,/////,b-c-d-e-f,
44,1,20,2,7,1,21,0,2,15,7,3,7,1,1,1,1,,,37,/////,b-c-d-e-f,Chicago
44,1,20,2,7,1,21,0,2,15,7,3,7,4,1,1,1,,,37,/////,,Chicago
93,1,20,2,8,0,7,0,2,3,7,1,0,1,0,1,1,8,,35,/////,b-c-d,
53,1,20,2,8,0,8,25,4,1,0,0,,1,1,1,1,,,17,/////,a-h-g,kA/kE/zum Teil auch von im Glas gespiegelter Sonne
53,1,20,2,8,0,8,25,4,1,0,0,,12,0,1,1,,,17,/////,,kA/kE
72,1,20,2,8,0,8,33,1,5,7,1,0,4,1,1,1,,,10,/////,,-
4,1,20,2,8,0,8,50,4,1,0,0,0,1,1,1,1,,,8,/////,h,kA kE
62,1,20,2,8,0,8,50,1,18,7,5,0,1,1,0,1,,,10,/////,b-c-d-e-f,kE
