4,2,88,1,5,2,4,27,2,3,8,3,9,1,1,0,1,2,4,8,/////,b-c-d,UH
7,2,88,1,5,0,5,32,2,1,8,3,2,1,0,0,2,2,,7,/////,,kE
2,2,88,1,5,0,6,15,1,6,4,5,3,1,1,1,2,2,3,8,/////,,
15,2,88,1,5,2,6,20,0,7,5,1,2,1,1,0,1,,,8,/////,b-c-d-e-f,
25,2,88,1,5,0,6,40,2,1,8,3,5,1,2,1,1,4,4,8,/////,b-c-d-e-f,
38,2,88,1,5,0,6,40,1,2,8,3,,1,1,0,1,1,4,8,/////,b-c-d-e-f,kA
18,1,88,1,5,1,8,0,0,3,0,0,0,8,0,1,1,3,,8,/////,,Zug Freiberg-Flîha
9,1,88,1,5,1,9,0,1,6,4,1,5,1,1,4,1,,,7,/////,b-c-d-e-f,30' Unterbrechung
25,1,88,1,5,0,11,25,0,3,8,3,2,1,1,1,1,4,0,8,/////,b-c-d-e-f,Regen wÑhrend der Beobachtung
4,1,88,1,5,2,13,35,1,0,7,5,9,1,3,4,1,2,,8,/////,d-e,kE
11,1,88,1,6,0,,,0,,,,,1,,,,,,21,/////,,
11,1,88,1,6,0,,,0,,,,,2,,,,,,21,/////,,
4,2,88,1,6,2,4,24,1,15,8,3,7,1,2,4,2,4,12,8,/////,,
2,2,88,1,6,0,5,0,2,10,4,5,3,1,1,0,2,1,,8,/////,,
38,2,88,1,6,0,5,30,1,5,8,1,,1,2,1,2,3,,8,/////,,kA
7,2,88,1,6,0,5,33,2,5,8,3,7,1,0,0,2,1,14,7,/////,,
30,2,88,1,6,0,5,55,0,4,8,3,0,1,2,0,1,,,8,/////,b-c-d-e-f,
16,2,88,1,6,0,6,0,0,3,,,,1,2,0,,,,8,/////,b-c-d-e-f-g,
27,2,88,1,6,0,6,5,2,,,,,1,1,0,2,1,11,8,/////,,kE
9,2,88,1,6,1,6,10,1,2,8,3,2,1,1,0,1,,,7,/////,b-c-d-e-f,kE durch tiefe Wolken
42,2,88,1,6,0,6,15,1,1,,3,0,1,2,0,2,1,8,8,/////,,
25,2,88,1,6,0,6,25,2,2,8,3,0,1,2,0,1,,2,8,/////,b-c-d-e-f,kA
10,2,88,1,6,0,6,45,2,1,,3,2,1,0,0,1,,,4,/////,c-d,
10,1,88,1,6,0,8,25,2,1,,3,2,8,1,3,1,,,4,/////,,
29,1,88,1,6,1,8,50,1,1,6,1,9,3,2,1,2,,5,4,/////,,Potsdam
2,1,88,1,6,0,9,0,1,24,2,5,3,1,0,1,1,1,7,8,/////,d-e,UH
2,1,88,1,6,0,9,0,1,24,2,5,3,3,1,1,1,1,7,8,/////,,
8,1,88,1,6,1,9,30,0,0,,,,5,1,0,1,,,4,/////,,
29,1,88,1,6,1,9,55,0,1,,1,9,2,2,1,1,,4,4,/////,,kE durch Ac
38,1,88,1,6,0,12,10,0,5,,7,,3,3,1,1,3,4,8,/////,,kurze UH
29,1,88,1,6,1,12,30,1,2,3,6,8,2,1,1,1,,2,8,/////,,Dîbeln
25,1,88,1,6,0,13,0,1,,8,5,0,3,3,1,1,4,4,8,/////,,kA kE
19,1,88,1,6,0,13,50,0,0,,,,1,0,0,2,,,8,/////,,
19,1,88,1,6,0,13,50,0,0,,,,2,0,1,2,,,8,/////,,
2,2,88,1,7,0,4,30,2,14,4,5,3,1,0,0,1,,,8,/////,,
25,2,88,1,7,0,6,0,2,4,8,3,5,1,1,0,2,4,11,8,/////,,kA
27,2,88,1,7,0,6,5,2,,,,,1,0,0,1,1,,8,/////,a-b-c-d-e-f-g,kE
2,1,88,1,7,0,9,0,1,24,2,5,3,1,0,1,1,,,8,/////,,UH
25,1,88,1,7,0,11,5,2,,3,1,0,3,2,0,1,4,4,8,/////,,kA kE
11,1,88,1,8,0,,,0,,,,,1,,,,,,21,/////,,
27,2,88,1,8,0,6,5,0,,,,,1,0,0,1,,,8,/////,g-h-a,kE
28,2,88,1,9,2,6,5,2,8,4,3,5,1,2,1,1,4,,7,/////,a-b-c-d-e-f-g,
28,2,88,1,9,2,6,5,2,1,4,3,5,5,1,2,1,4,,7,/////,,
40,1,88,1,9,0,9,25,0,,,,,1,,,,,,1,/////,,
34,1,88,1,9,2,10,15,1,1,7,3,0,1,1,3,1,2,11,7,/////,d,kE
2,1,88,1,9,0,12,0,0,25,1,5,0,1,0,1,1,,,8,/////,,UH
2,1,88,1,9,0,12,0,0,,1,5,0,8,1,0,1,,,8,/////,,
29,1,88,1,9,0,12,0,0,2,,,,3,1,1,1,,,8,/////,,
9,1,88,1,9,1,12,25,1,3,6,1,0,1,1,1,1,,,7,/////,b-c-d-e-f,
9,1,88,1,9,1,12,25,1,1,6,1,0,5,2,1,1,,,7,/////,,Aufklarung
25,1,88,1,9,0,13,10,1,14,7,5,0,1,1,1,1,,,8,/////,b-c/d/e-f,
25,1,88,1,9,0,13,10,1,2,7,5,0,3,1,1,1,,,8,/////,,
26,1,88,1,9,0,13,30,2,1,2,1,5,1,1,1,1,3,,8,/////,f,
26,1,88,1,9,0,13,30,2,1,2,1,5,3,1,1,2,3,,8,/////,,
38,1,88,1,9,0,15,20,1,2,8,5,0,3,1,1,1,3,,8,/////,,
10,1,88,1,9,0,15,50,1,1,2,1,0,1,1,3,1,1,,4,/////,d,
6,2,88,1,9,0,19,45,2,40,4,3,8,1,1,0,1,1,35,4,/////,c-d-e,
10,2,88,1,10,0,4,0,2,14,8,5,0,1,2,0,2,1,,4,/////,,Warmfront
10,1,88,1,10,0,9,0,2,2,8,5,0,1,1,0,1,1,,4,/////,b-c-d-e-f,Warmfront
2,1,88,1,10,0,10,0,1,15,4,5,3,1,2,1,1,,,8,/////,b-c-d-e-f,
2,1,88,1,10,0,10,0,1,15,4,5,3,4,1,1,1,,,8,/////,,
9,1,88,1,10,1,10,12,1,8,6,5,5,11,2,1,1,,,7,/////,,ca. 150¯ des Ringes
9,1,88,1,10,1,10,20,1,3,,,,3,2,1,2,,,7,/////,,Schweifansatz
9,1,88,1,10,1,10,20,1,3,,,,5,2,1,1,,,7,/////,,
7,1,88,1,10,0,10,21,2,7,8,5,7,1,1,4,1,1,23,7,/////,b-c-d-e-f,
27,1,88,1,10,0,10,25,1,1,5,4,0,3,1,1,1,,26,8,/////,,
25,1,88,1,10,0,10,40,1,22,8,5,0,1,1,1,1,,,8,/////,b-c-d-e-f,
27,1,88,1,10,0,10,55,1,0,5,4,0,1,1,1,1,,26,8,/////,d,
4,1,88,1,10,0,11,0,1,4,7,6,0,1,1,4,1,1,20,8,/////,b-c-d-e-f,kE
38,1,88,1,10,0,11,10,1,2,8,5,0,1,1,1,1,,,8,/////,d-e,
17,1,88,1,10,2,11,22,1,4,8,5,0,1,1,4,1,2,7,7,/////,c-d-e-f-g,
25,1,88,1,10,0,11,45,1,0,8,5,0,2,1,1,1,,,8,/////,,
37,1,88,1,10,0,11,45,2,7,8,7,0,1,2,3,1,,,7,/////,b-c-d-e-f,
37,1,88,1,10,0,11,45,2,7,8,7,0,5,1,2,1,,,7,/////,,
25,1,88,1,10,0,12,10,1,0,8,5,0,3,1,1,1,,,8,/////,,
26,1,88,1,10,0,12,35,1,6,7,1,0,1,0,1,1,,,8,/////,b-c-d-e-f,
27,1,88,1,10,0,13,10,1,,5,4,0,12,0,1,1,,23,8,/////,d,kE
29,1,88,1,10,0,13,15,0,1,,,,1,1,1,1,,,8,/////,c-d-e,
9,1,88,1,10,1,14,0,2,2,,3,2,1,1,4,1,,,7,/////,d-e-f-g,spÑter Cu-Verdichtung
18,1,88,1,10,0,15,0,1,2,1,1,0,8,0,0,2,3,,8,/////,,
15,1,88,1,10,2,16,45,0,2,4,3,2,1,1,2,1,,,8,/////,c-d-e,
11,1,88,1,13,0,,,0,,,,,3,,,,,,21,/////,,
40,1,88,1,13,0,8,45,0,,,,,8,,,,,,1,/////,,
15,1,88,1,13,2,11,0,0,2,3,3,0,8,2,4,1,,,8,/////,,
40,1,88,1,13,0,12,50,0,,,,,3,,,,,,1,/////,,
7,1,88,1,13,2,13,15,2,3,8,3,8,1,1,4,1,1,,7,/////,d-e-f,
7,1,88,1,13,2,13,21,2,1,8,3,8,3,1,4,1,1,,7,/////,,
40,1,88,1,13,0,14,25,0,,,,,1,,,,,,1,/////,,
40,1,88,1,13,0,14,25,0,,,,,5,,,,,,1,/////,,
40,1,88,1,13,0,14,30,0,,,,,2,,,,,,1,/////,,
28,1,88,1,14,2,9,15,1,25,8,3,0,1,2,1,1,1,,7,/////,b-c-d-e-f,
15,1,88,1,14,2,10,20,0,14,6,3,7,1,1,3,1,,,8,/////,b-c-d-e-f,
28,1,88,1,14,2,10,50,1,1,8,3,0,3,0,1,1,1,,7,/////,,
9,1,88,1,14,1,11,45,1,11,7,3,1,1,2,1,1,,10,7,/////,b-c-d-e-f,
34,1,88,1,14,0,12,20,1,19,7,5,0,1,1,1,1,1,,7,/////,b-c-d-e-f,UH
28,1,88,1,14,2,12,50,2,2,6,6,8,2,1,1,1,1,,7,/////,,
34,1,88,1,14,0,13,35,2,11,7,5,0,2,1,1,1,1,,7,/////,,U
34,1,88,1,14,0,13,35,2,8,7,5,0,3,0,1,1,1,,7,/////,,U
2,1,88,1,14,0,14,0,2,14,4,5,3,1,0,1,1,,,8,/////,b-c-d-e,
2,1,88,1,14,0,14,0,2,,4,5,3,8,0,0,1,,,8,/////,,
18,1,88,1,14,0,14,0,1,8,3,2,0,1,2,0,1,1,,8,/////,c-d-e-f-g,
26,1,88,1,14,0,14,0,1,12,5,1,0,1,1,1,1,,,8,/////,b-c-d-e-f,nm
38,1,88,1,14,0,14,0,2,11,6,5,0,1,1,1,1,,,8,/////,b-c-d-e-f,
19,1,88,1,14,0,14,15,0,3,,,,1,0,0,1,,,8,/////,c-d-e-f-g,kE
19,1,88,1,14,0,14,15,0,3,,,,3,0,4,2,,,8,/////,,kE
26,1,88,1,14,0,14,15,2,4,6,1,0,8,1,0,2,,,8,/////,,
26,1,88,1,14,0,14,15,2,4,6,1,0,9,1,0,2,,,8,/////,,
4,1,88,1,14,0,14,30,1,3,5,5,0,1,1,4,1,4,,8,/////,b-c-d-e-f,
18,1,88,1,14,1,14,40,1,4,3,2,0,4,2,1,1,1,,8,/////,,
38,1,88,1,14,0,15,5,2,2,8,5,0,5,1,1,1,,,8,/////,,
18,1,88,1,14,1,15,10,1,1,3,2,0,8,0,0,2,1,,8,/////,,
42,1,88,1,14,0,15,20,2,,2,4,0,8,1,0,,,,8,/////,,
4,1,88,1,14,0,15,30,1,1,6,5,0,2,2,4,2,4,,8,/////,,Beobachter: Beate Bretschneider
4,1,88,1,14,0,15,44,1,0,7,5,0,5,1,1,1,4,,8,/////,,
25,1,88,1,14,0,15,52,1,,8,6,0,1,0,0,1,4,34,8,/////,c,kA kE
11,1,88,1,16,0,,,0,,,,,3,,,,,,21,/////,,
11,1,88,1,16,0,,,0,,,,,5,,,,,,21,/////,,
11,1,88,1,16,0,,,0,,,,,8,,,,,,21,/////,,
27,1,88,1,16,1,13,55,1,2,4,4,7,1,1,1,1,,21,8,/////,d,
28,1,88,1,18,2,11,45,0,1,1,5,9,1,1,1,1,3,,7,/////,c-d-e-f,
17,1,88,1,18,2,12,25,2,,8,5,1,1,1,1,1,3,,7,/////,c-d-e,kE
17,1,88,1,18,2,12,25,2,,8,5,1,2,2,4,1,3,,7,/////,,kE
17,1,88,1,18,2,12,25,2,,8,5,1,3,0,0,1,3,,7,/////,,kE
34,1,88,1,18,0,12,35,2,5,8,3,0,1,2,1,1,,,7,/////,b-c-d-e-f,
34,1,88,1,18,0,12,35,2,2,8,3,0,2,0,1,1,,,7,/////,,
34,1,88,1,18,0,12,35,2,2,8,3,0,3,0,1,1,,,7,/////,,
4,1,88,1,18,2,13,15,1,2,7,5,8,1,1,1,1,2,,8,/////,d,
7,1,88,1,18,2,13,26,1,0,8,5,5,1,1,4,1,,,7,/////,c-d-e,
2,1,88,1,18,0,14,0,1,5,4,5,0,1,2,1,1,3,,8,/////,c-d-e,
2,1,88,1,18,0,14,0,1,5,4,5,0,12,1,1,1,3,,8,/////,d-e-f,
4,1,88,1,18,2,14,0,1,1,8,5,0,2,1,4,2,2,,8,/////,,
25,1,88,1,18,0,14,0,1,0,7,6,8,1,2,1,1,3,,8,/////,d,
26,1,88,1,18,0,14,20,1,7,5,5,0,1,0,1,1,3,,8,/////,b-c-d-e,
25,1,88,1,18,0,14,41,1,0,7,6,0,5,0,1,1,3,,8,/////,,kE
38,1,88,1,18,0,14,46,1,0,,5,8,11,1,1,1,3,,8,/////,,3'
18,1,88,1,18,1,14,50,1,1,5,2,2,5,0,0,1,1,,8,/////,,Zug Freiberg-Chemnitz
18,1,88,1,18,1,14,50,1,10,5,2,2,10,1,0,1,1,,8,/////,,
10,1,88,1,18,0,15,20,2,1,8,5,1,1,1,0,1,,,4,/////,e-f,
18,1,88,1,18,1,15,20,1,1,5,2,2,3,2,1,1,1,,8,/////,,
15,1,88,1,18,2,16,5,0,2,2,3,0,8,2,4,1,,,8,/////,,
27,1,88,1,18,0,16,15,0,1,1,3,8,8,1,3,1,,,8,/////,,
4,1,88,1,18,0,16,45,1,0,3,5,8,8,2,3,1,2,,8,/////,,
4,1,88,1,19,2,8,5,0,1,8,3,0,1,1,1,1,1,,8,/////,d,
30,1,88,1,19,0,8,5,1,7,5,1,0,8,0,4,2,,,8,/////,,
4,1,88,1,19,2,8,15,0,6,8,3,0,8,2,3,2,1,,8,/////,,UH
18,1,88,1,19,1,8,20,1,9,2,1,0,8,1,0,1,3,0,8,/////,,
29,1,88,1,19,2,8,20,1,4,3,6,0,8,1,0,2,,,4,/////,,kE
25,1,88,1,19,0,8,53,1,,3,3,0,8,1,0,2,3,,8,/////,,kA kE
41,1,88,1,19,0,9,17,0,55,2,1,0,3,0,1,1,2,,8,/////,,
25,1,88,1,19,0,10,40,1,2,2,3,0,3,1,1,1,3,,8,/////,,
18,1,88,1,19,1,11,57,1,3,1,1,0,5,1,0,1,3,0,8,/////,,UH
29,1,88,1,19,2,12,15,0,10,7,5,0,1,1,1,1,,,4,/////,b-c-d-e-f,kA
29,1,88,1,19,2,12,15,0,4,8,5,0,12,0,1,1,,,4,/////,d,kA
16,1,88,1,19,0,12,30,0,1,0,0,0,1,0,0,,,,8,/////,c-d,
29,1,88,1,19,2,12,40,0,5,6,5,0,5,1,1,1,,,4,/////,,UH 13-13.20
10,1,88,1,19,0,12,50,0,6,2,1,0,1,2,1,1,,,4,/////,,variabel
29,1,88,1,19,2,12,55,0,10,7,5,0,2,2,1,2,,,4,/////,,
29,1,88,1,19,2,12,55,0,10,7,5,0,3,2,1,2,,,4,/////,,UH 10'
6,1,88,1,19,0,13,15,1,8,6,3,5,1,1,4,1,4,,4,/////,c-d-e,
33,1,88,1,19,2,13,20,1,,3,1,0,3,1,0,2,,,4,/////,,
10,1,88,1,19,0,13,30,0,2,2,1,0,2,2,1,2,,,4,/////,,
10,1,88,1,19,0,13,30,0,2,2,1,0,3,1,0,1,,,4,/////,,
38,1,88,1,19,0,13,30,1,2,1,3,0,3,0,1,1,3,,8,/////,,
4,1,88,1,19,1,14,30,0,6,1,3,0,4,1,4,2,1,,8,/////,,
25,1,88,1,19,0,14,30,1,5,7,3,0,1,1,1,1,3,,8,/////,f,kA
25,1,88,1,19,0,14,30,1,9,7,3,0,3,2,1,1,3,,8,/////,,kA
2,1,88,1,19,0,15,0,1,11,3,5,0,1,1,1,1,3,,8,/////,d-e-f,
2,1,88,1,19,0,15,0,1,11,3,5,0,8,3,0,2,3,,8,/////,,
25,1,88,1,19,0,15,15,1,3,7,3,0,2,1,1,1,3,,8,/////,,kA
25,1,88,1,19,0,15,15,1,12,7,3,0,8,3,0,2,3,,8,/////,,
40,1,88,1,19,0,15,15,0,,,,,1,,,,,,1,/////,,
40,1,88,1,19,0,15,15,0,,,,,8,,,2,,,1,/////,,
18,1,88,1,19,1,15,20,1,4,1,1,0,3,1,0,1,3,0,8,/////,,
29,1,88,1,19,2,15,20,1,5,6,1,0,8,1,0,2,,,4,/////,,
40,1,88,1,19,0,15,20,0,,,,,5,,,,,,1,/////,,
26,1,88,1,19,0,15,40,0,4,,3,0,1,0,1,1,,,8,/////,c-d-e,
26,1,88,1,19,0,15,40,0,4,,3,0,8,1,0,2,,,8,/////,,
16,1,88,1,19,0,15,50,0,3,4,3,0,8,2,0,2,,,8,/////,,
38,1,88,1,19,0,15,50,1,2,8,3,0,1,0,1,1,3,,8,/////,d,
38,1,88,1,19,0,15,50,1,7,8,3,0,8,2,0,2,3,,8,/////,,
10,1,88,1,19,0,15,55,1,1,2,1,0,8,2,3,2,,,4,/////,,
17,1,88,1,19,2,15,55,1,9,6,1,0,8,2,0,2,3,,7,/////,,
27,1,88,1,19,0,15,55,1,7,2,4,0,8,2,4,2,,,8,/////,,
9,1,88,1,19,1,16,0,0,5,,3,0,8,2,0,2,,,7,/////,,
18,1,88,1,19,1,16,0,1,5,1,1,0,8,1,0,1,3,0,8,/////,,
25,1,88,1,19,0,16,0,1,1,7,3,0,5,1,1,1,3,,8,/////,,
39,1,88,1,19,0,16,15,0,,,,,8,0,,,1,,4,/////,,kE
18,1,88,1,20,1,7,50,1,4,1,1,0,8,1,0,2,3,0,8,/////,,
2,1,88,1,20,0,8,0,0,7,1,3,0,1,0,1,1,3,,8,/////,,
2,1,88,1,20,0,8,0,0,7,1,3,0,5,1,1,1,3,,8,/////,,
2,1,88,1,20,0,8,0,0,,1,3,0,8,2,0,2,3,,8,/////,,
4,1,88,1,20,2,8,0,0,0,2,3,0,8,1,3,1,2,,8,/////,,
30,1,88,1,20,0,8,10,1,2,4,1,0,1,1,1,2,,,8,/////,,
30,1,88,1,20,0,8,10,1,2,4,1,0,5,2,1,1,,,8,/////,,
30,1,88,1,20,0,8,10,1,2,4,1,0,8,1,1,2,,,8,/////,,
27,1,88,1,20,0,8,15,0,1,2,3,0,1,1,1,1,,25,8,/////,d,
26,1,88,1,20,0,8,25,1,5,6,1,0,1,1,1,1,,,8,/////,b-c-d-e-f,
26,1,88,1,20,0,8,25,1,5,6,1,0,5,1,1,1,,,8,/////,,
26,1,88,1,20,0,8,25,1,5,6,1,0,8,1,0,2,,,8,/////,,
38,1,88,1,20,0,8,25,0,2,6,3,0,1,2,1,1,3,,8,/////,d,
38,1,88,1,20,0,8,25,0,3,6,3,0,5,1,1,1,3,,8,/////,,
25,1,88,1,20,0,8,43,1,,2,3,0,8,1,0,2,3,,8,/////,,kA kE
38,1,88,1,20,0,13,50,0,1,4,6,0,3,1,1,1,3,,8,/////,,
18,1,88,1,20,1,14,30,1,3,1,1,0,8,1,0,2,3,0,5,/////,,
33,1,88,1,20,2,14,40,1,2,4,1,0,3,1,4,2,,,4,/////,,
6,1,88,1,21,0,8,5,2,2,6,3,8,8,2,4,2,2,,4,/////,,
29,1,88,1,21,2,8,35,2,2,4,1,7,8,1,0,2,,,4,/////,,
10,1,88,1,21,0,8,55,2,2,8,5,8,3,2,1,2,4,,4,/////,,
10,1,88,1,21,0,9,5,2,1,8,5,8,2,1,1,2,4,,4,/////,,
29,1,88,1,21,2,9,15,1,17,7,5,9,2,1,1,2,,,4,/////,,UH
29,1,88,1,21,2,10,45,2,12,8,3,9,1,1,1,1,,,4,/////,b-c-d-e,
15,1,88,1,21,2,10,55,0,32,8,1,2,1,3,1,1,,32,8,/////,b/d/f,
15,1,88,1,21,2,10,55,0,32,8,1,2,2,3,1,2,,32,8,/////,,
15,1,88,1,21,2,10,55,0,32,8,1,2,3,3,1,2,,32,8,/////,,
40,1,88,1,21,0,10,55,0,,,,,2,,,,,,1,/////,,
9,1,88,1,21,1,11,40,2,16,,,,1,2,1,1,,,7,/////,,* ca. 120¯ des Ringes
9,1,88,1,21,1,11,40,2,16,8,5,7,3,2,1,2,,,7,/////,,*
9,1,88,1,21,1,11,45,1,24,,,,1,2,1,1,,,7,/////,b-c-d-e-f,*
29,1,88,1,21,2,12,0,0,18,7,3,8,11,1,1,1,,,4,/////,,mehrere UH
9,1,88,1,21,1,12,15,1,12,,,,2,2,1,2,,,7,/////,,*
9,1,88,1,21,1,12,15,1,12,,,,5,2,1,2,,,7,/////,,*
29,1,88,1,21,2,12,25,0,2,6,3,8,5,1,1,1,,,4,/////,,
34,1,88,1,21,0,12,25,2,,8,3,1,1,0,1,1,,,7,/////,a-b-c-d-e-f-g,kE
34,1,88,1,21,0,12,25,2,,8,3,1,2,1,1,1,,,7,/////,,kE
29,1,88,1,21,2,12,40,0,18,6,3,8,3,2,1,2,,,4,/////,,UH 12.50-13.40
41,1,88,1,21,0,12,42,1,0,5,1,0,1,0,1,1,2,9,8,/////,d,
41,1,88,1,21,0,12,42,1,2,6,7,7,3,1,1,2,2,9,8,/////,,UH
7,1,88,1,21,2,12,49,1,14,8,3,7,1,0,4,1,,,7,/////,c-d-e,
16,1,88,1,21,0,12,50,1,1,7,3,0,3,2,4,1,,6,8,/////,,
2,1,88,1,21,0,13,0,2,16,4,5,2,1,0,1,1,4,,8,/////,b-d,UH
2,1,88,1,21,0,13,0,2,16,4,5,2,5,1,1,1,4,,8,/////,,
2,1,88,1,21,0,13,0,2,16,4,5,2,8,1,0,2,4,,8,/////,,UH
2,1,88,1,21,0,13,0,2,16,4,5,2,12,0,1,1,4,,8,/////,d-e-f,UH
7,1,88,1,21,2,13,10,1,10,8,3,7,3,2,1,2,,,7,/////,,U
41,1,88,1,21,0,13,26,1,1,6,7,7,1,0,1,1,2,9,8,/////,,
41,1,88,1,21,0,13,26,1,0,6,7,7,5,0,1,1,2,9,8,/////,,
41,1,88,1,21,0,13,28,1,1,6,7,7,2,1,1,2,2,9,8,/////,,
41,1,88,1,21,0,13,33,1,1,6,7,7,11,2,1,2,2,9,8,/////,,
33,1,88,1,21,2,13,35,1,0,8,3,0,1,0,0,1,,,4,/////,b-c-d-e-f,
33,1,88,1,21,2,13,35,1,1,8,3,0,3,1,4,1,,,4,/////,,
10,1,88,1,21,0,13,40,1,4,8,5,0,1,1,1,1,4,,4,/////,f,
10,1,88,1,21,0,13,40,1,9,8,5,0,3,3,1,2,4,,4,/////,,
10,1,88,1,21,0,13,40,1,7,8,5,0,13,1,0,1,4,,4,/////,,
9,1,88,1,21,1,13,45,1,3,,,,12,1,1,1,,,7,/////,b-c-d-e,*
19,1,88,1,21,0,13,45,0,1,,,,1,0,0,1,,,8,/////,a-b-c-d-e-f-g,
19,1,88,1,21,0,13,45,0,1,,,,4,0,1,2,,,8,/////,,
26,1,88,1,21,0,13,50,1,2,8,3,8,1,1,1,1,,,8,/////,b-c-d-e-f-g,
26,1,88,1,21,0,13,50,1,0,8,3,8,2,1,1,2,,,8,/////,,kE
26,1,88,1,21,0,13,50,1,2,8,3,8,3,1,1,2,,,8,/////,,kE
30,1,88,1,21,0,13,50,0,4,9,3,5,1,0,0,1,,,8,/////,b-c-d-e-f,
30,1,88,1,21,0,13,50,0,4,9,3,5,3,1,1,2,,,8,/////,,
27,1,88,1,21,0,13,55,2,7,7,3,8,1,1,1,1,2,,8,/////,b-c-d-e-f,*
27,1,88,1,21,0,13,55,2,3,7,3,8,3,1,1,1,2,,8,/////,,
38,1,88,1,21,0,13,55,2,6,8,3,,1,1,1,1,2,5,8,/////,b-c-d-e-f,*
38,1,88,1,21,0,13,55,2,1,8,3,,3,1,1,1,2,5,8,/////,,*
38,1,88,1,21,0,13,55,2,9,8,3,,5,1,1,1,2,5,8,/////,,*
38,1,88,1,21,0,13,55,2,12,8,3,,8,1,0,2,2,5,8,/////,,*
38,1,88,1,21,0,13,55,2,9,8,3,,11,1,1,1,2,5,8,/////,,*
7,1,88,1,21,2,13,56,1,7,8,3,7,11,1,1,1,,,7,/////,,
7,1,88,1,21,2,13,56,1,0,8,3,7,12,0,1,1,,,7,/////,d-e,
27,1,88,1,21,0,13,57,2,7,7,3,8,2,2,1,1,2,,8,/////,,*
