51,1,13,1,8,2,8,30,1,3,5,1,8,3,1,4,1,,,11,/////,,Garmisch-Partenkirchen
51,1,13,1,8,2,11,30,1,12,5,1,8,1,0,4,1,,,11,/////,b-c-d-e-f-g,UH
51,1,13,1,8,2,13,0,1,3,5,1,8,3,1,1,1,,,11,/////,,
51,1,13,1,8,2,13,0,1,3,5,1,8,11,0,1,1,,,11,/////,,
51,1,13,1,9,2,8,40,1,2,5,1,8,2,0,4,1,,,11,/////,,
51,1,13,1,9,2,8,40,1,2,5,1,8,3,1,4,1,,,11,/////,,
3,1,13,1,9,0,10,50,1,27,6,5,0,4,1,1,1,,,11,/////,,UH
3,1,13,1,9,0,11,0,1,24,6,5,0,1,1,1,1,,,11,/////,c-d-e,UH
3,1,13,1,9,0,16,20,1,2,6,5,0,8,1,3,1,,,11,/////,,
46,1,13,1,10,2,12,35,1,2,7,5,8,3,1,1,1,,,8,/////,,kA
3,1,13,1,11,0,15,0,0,1,2,1,2,2,1,3,1,,,11,/////,,
53,5,13,1,11,0,18,0,0,1,,,,8,1,5,2,,,17,/////,,kA/kE/am Licht vom Schizirkus Hochficht
13,1,13,1,12,0,8,20,7,6,0,0,2,8,2,4,2,,,5,/////,,unter Sc
74,1,13,1,12,0,10,20,5,6,0,0,0,1,1,1,1,,,2,/////,g-h-a,kA kE
74,1,13,1,12,0,10,20,5,6,0,0,0,12,1,1,1,,,2,/////,g-h-a,kA kE
93,1,13,1,12,0,12,0,1,0,5,1,8,2,1,1,2,,,35,/////,,In contrail.
93,1,13,1,12,0,12,0,2,0,5,1,8,3,0,1,1,,,35,/////,,Weak colouring.
93,1,13,1,12,0,12,55,2,6,6,1,8,1,0,1,1,,,35,/////,b-c-d-e-f,
93,1,13,1,12,0,13,0,2,0,5,1,8,11,1,0,1,,,35,/////,,
93,1,13,1,12,0,15,0,2,1,7,1,8,1,1,1,1,,,35,/////,b-c-d-e-f,
62,1,13,1,12,0,15,45,0,0,9,1,3,8,1,0,1,,,10,/////,,
93,1,13,1,13,0,8,45,2,0,7,1,8,3,1,1,2,,,35,/////,,
95,1,13,1,13,0,8,50,1,3,8,3,0,1,2,3,1,1,20,24,/////,c-d-e,
93,1,13,1,13,0,10,0,2,1,7,1,8,1,1,1,1,,,35,/////,b-c-d-e-f,
93,1,13,1,13,0,10,0,2,1,7,1,8,5,1,1,1,,,35,/////,,
51,1,13,1,13,2,10,45,6,2,0,0,0,45,1,4,2,,,11,/////,,
51,1,13,1,13,2,11,0,6,9,0,0,0,44,2,0,2,,,11,/////,,
93,1,13,1,13,0,13,20,1,10,4,1,2,1,0,1,1,,,35,/////,b-c-d-e-f,UH UB
93,1,13,1,13,0,13,20,1,6,4,1,2,4,1,1,2,,,35,/////,,UH UB
4,1,13,1,13,0,13,50,5,4,0,0,2,12,1,1,1,,,8,/////,g-h-a,
51,1,13,1,13,2,14,0,6,12,0,0,0,44,1,0,2,,,11,/////,,
93,1,13,1,13,0,15,30,2,4,7,5,2,1,2,4,1,3,1,35,/////,b-c-d-e-f,
93,1,13,1,13,0,15,30,2,1,7,5,2,2,2,1,2,3,1,35,/////,,Embedded within EE 01.
51,1,13,1,13,2,15,50,7,2,0,0,2,2,1,1,1,,,11,/////,,
51,1,13,1,13,2,15,50,7,5,0,0,2,3,1,1,1,,,11,/////,,
51,1,13,1,13,2,16,15,1,1,1,1,2,1,0,1,1,,,11,/////,b/f,
51,1,13,1,13,2,16,20,1,4,1,1,2,8,2,0,2,,,11,/////,,
51,1,13,1,13,2,16,35,1,2,1,1,2,99,0,1,1,,,11,/////,,rechte Übernebensonne und Übersonne
51,1,13,1,14,2,10,0,6,6,0,0,2,1,1,1,2,,,11,/////,,* 1002-1100
51,1,13,1,14,2,10,0,6,6,0,0,2,5,2,1,2,,,11,/////,,*
51,1,13,1,14,2,10,0,6,6,0,0,2,10,1,0,2,,,11,10223,,*
51,1,13,1,14,2,10,0,6,6,0,0,2,44,1,0,2,,,11,/////,,*
51,1,13,1,14,2,10,2,6,0,0,0,2,27,0,1,1,,,11,/////,,* C
51,1,13,1,14,2,10,5,6,6,0,0,2,3,1,1,1,,,11,/////,,*
51,1,13,1,14,2,10,5,6,6,0,0,2,21,1,1,2,,,11,/////,,*
51,1,13,1,14,2,10,20,6,4,0,0,2,13,1,0,1,,,11,/////,,* 60°L-S-180°R
95,1,13,1,14,0,10,20,1,5,8,3,8,1,2,3,1,1,,24,/////,b-c-d-e-f,
51,1,13,1,14,2,10,30,6,3,0,0,2,2,0,1,1,,,11,/////,,*
51,1,13,1,14,2,10,30,6,3,0,0,2,22,1,1,1,,,11,/////,,* B
51,1,13,1,14,2,10,35,6,3,0,0,2,56,0,0,1,,,11,/////,,"* vor allem als ""X"" im Gegensonnenbereich"
51,1,13,1,14,2,10,40,6,2,0,0,2,6,1,0,2,,,11,/////,,*
51,1,13,1,14,2,10,40,6,2,0,0,2,12,0,1,1,,,11,/////,d-e-f,*
51,1,13,1,14,2,10,45,6,1,0,0,2,11,0,1,1,,,11,/////,,*
51,1,13,1,14,2,11,20,6,4,0,0,2,1,0,0,1,,,11,/////,b-c-d-e-f,GAP
51,1,13,1,14,2,11,20,6,4,0,0,2,5,1,4,1,,,11,/////,,GAP
51,1,13,1,14,2,11,20,6,4,0,0,6,21,0,1,1,,,11,/////,,GAP
61,1,13,1,15,2,8,20,1,1,6,1,5,5,0,4,1,,,10,/////,,g 74564 Crailsheim
61,1,13,1,15,2,8,50,1,2,6,1,5,3,0,4,1,,,10,/////,,g 74564 Crailsheim
93,1,13,1,15,0,9,15,7,1,0,0,2,8,2,1,1,,,35,/////,,Bottom 1/4 of pillar missing. Superimposed on Sc cloud.
77,1,13,1,15,0,9,20,6,9,0,0,0,1,1,4,1,,,8,/////,c-d,Eisnebel
77,1,13,1,15,0,9,20,6,6,0,0,0,12,1,4,1,,,8,/////,c-d,Eisnebel
46,1,13,1,15,2,11,10,1,3,6,1,0,1,1,1,1,,,8,/////,c-d-e,kA
61,1,13,1,15,2,11,40,1,1,6,1,5,1,0,1,1,,,10,/////,b-c-d,g 74564 Crailsheim
77,1,13,1,15,0,12,17,6,3,0,0,0,1,2,4,1,,,8,/////,b/f,* Eisnebel
77,1,13,1,15,0,12,17,6,3,0,0,0,2,2,1,1,,,8,/////,,* Eisnebel
77,1,13,1,15,0,12,17,6,2,0,0,0,3,2,1,2,,,8,/////,,* Schweif
77,1,13,1,15,0,12,17,6,2,0,0,0,11,3,1,1,,,8,/////,,* Eisnebel
77,1,13,1,15,0,12,17,6,2,0,0,0,12,1,1,1,,,8,/////,d-e-f,* Eisnebel
77,1,13,1,15,0,12,17,6,1,0,0,0,27,2,1,1,,,8,/////,,* Eisnebel
59,1,13,1,15,0,14,5,1,1,3,1,0,2,1,1,2,0,,1,/////,,B:01;mit Schweif;f=0(lokales Ci-Feld)
51,1,13,1,16,2,9,30,6,3,0,0,2,1,0,1,1,,,11,/////,c-d-e-f-g,
51,1,13,1,16,2,9,30,6,15,0,0,2,4,0,1,1,,,11,/////,,UH
93,1,13,1,16,0,10,40,2,1,4,1,8,1,1,1,1,,2,35,/////,b,Could be argued that it is part of EE 02.
93,1,13,1,16,0,10,40,2,2,4,1,8,2,3,4,2,,2,35,/////,,Metallic-looking sundog.
51,1,13,1,16,2,11,30,6,3,0,0,2,9,1,1,2,,,11,/////,,
51,1,13,1,16,2,11,30,6,3,0,0,2,44,1,0,2,,,11,/////,,
93,1,13,1,16,0,11,30,1,1,4,1,8,11,1,1,2,,1,35,/////,,
93,1,13,1,16,0,12,0,2,1,3,1,8,3,1,1,1,,1,35,/////,,
59,1,13,1,16,0,14,15,2,6,8,3,2,1,0,1,1,3,12,1,/////,b-c-d-e,B:03
59,1,13,1,16,0,14,15,2,6,8,3,2,2,1,1,1,3,12,1,/////,,B:03
93,1,13,1,16,0,15,50,1,1,9,1,8,2,2,1,2,,,35,/////,,
6,1,13,1,17,0,14,23,1,9,6,5,8,3,1,1,1,,,4,/////,,
6,1,13,1,17,0,14,28,1,8,6,5,8,1,1,1,1,,,4,/////,b-c-d-e-f,
6,1,13,1,17,0,16,8,1,2,4,5,0,8,2,4,2,,,4,/////,,
6,2,13,1,17,0,18,13,0,5,4,5,0,1,1,3,1,,,4,/////,b-c-d-e-f/h,
53,1,13,1,20,0,8,20,5,1,0,0,,1,2,1,1,,,17,/////,a/g,"kA/kE/Reif auf Schneededcke? ""h"" lag noch im Schatten"
53,1,13,1,20,0,9,30,1,1,,,,1,1,1,1,,,17,/////,c-d-e-f,kA/kE
75,1,13,1,20,0,13,20,1,0,6,1,2,2,1,1,1,,,4,/////,,
6,1,13,1,20,0,13,22,1,4,6,5,7,1,1,1,1,,,4,/////,b-c-d-e-f,
75,1,13,1,20,0,13,30,1,5,6,1,2,1,1,1,1,,,4,/////,b-c-d-e-f,
75,1,13,1,20,0,13,50,1,1,6,1,2,5,1,1,1,,,4,/////,,
77,1,13,1,20,0,14,35,2,3,6,4,9,1,0,4,1,1,8,8,/////,b-c-d-e-f,
77,1,13,1,20,0,14,35,5,3,0,0,9,12,1,1,1,,,8,/////,g-h-a,
38,1,13,1,20,0,15,15,1,1,,,,1,1,4,1,,,8,/////,c-d-e,
51,1,13,1,20,2,15,15,1,8,6,1,8,1,1,1,1,,,11,/////,b-c-d-e-f,
53,2,13,1,20,0,20,30,1,1,,,,1,1,1,1,,,17,/////,a-b-c-d,kA/kE
51,2,13,1,20,2,21,0,1,9,7,5,0,1,1,0,2,,,11,/////,,kA
51,2,13,1,20,2,21,0,1,9,7,5,0,7,1,1,2,,,11,/////,,kA
51,1,13,1,21,2,8,40,1,4,3,1,8,3,1,1,2,,,11,/////,,
51,1,13,1,21,2,9,0,1,2,3,1,8,2,1,1,1,,,11,/////,,
51,1,13,1,21,2,11,10,1,0,3,1,8,19,1,0,1,,,11,/////,,in einzelner Cirre
59,1,13,1,21,0,11,15,1,1,4,1,8,2,1,1,1,0,,1,/////,,B:14;kE;f=0(Hochdruck)
59,1,13,1,21,0,15,30,1,1,4,1,2,4,2,1,2,0,,1,/////,,B:14;kE;f=0(Hochdruck)
51,1,13,1,22,2,9,20,6,2,0,0,1,2,1,1,1,,,11,/////,,GAP
44,1,13,1,22,2,10,30,2,0,7,1,0,2,1,1,1,,,11,/////,,
93,1,13,1,22,0,11,45,1,1,3,1,8,1,1,1,1,,,35,/////,d-e,
51,1,13,1,22,2,11,50,6,1,0,0,1,1,0,4,1,,,11,/////,b-c-d-e-f,GAP
51,1,13,1,22,2,12,25,6,1,0,0,1,3,1,1,1,,,11,/////,,GAP
93,1,13,1,22,0,14,30,1,1,6,1,2,1,1,1,1,,,35,/////,d-e,
93,1,13,1,22,0,14,30,1,1,6,1,2,5,1,1,1,,,35,/////,,
93,1,13,1,22,0,14,45,1,0,5,1,8,11,0,1,1,,,35,/////,,
3,1,13,1,22,0,15,55,1,2,1,1,2,2,1,3,1,,,11,/////,,
93,1,13,1,22,0,16,0,1,1,3,1,8,1,0,1,1,,,35,/////,c-d-e,
93,1,13,1,22,0,16,0,1,1,3,1,8,2,1,1,2,,,35,/////,,
93,1,13,1,22,0,16,0,1,1,3,1,8,3,0,1,2,,,35,/////,,
93,1,13,1,22,0,17,20,1,1,2,1,8,5,2,4,2,,,35,/////,,Red-biased due to reddening sunset.
51,1,13,1,23,2,8,40,1,2,2,1,0,8,1,0,2,,,11,/////,,
3,1,13,1,23,0,16,0,1,3,2,1,0,4,1,4,1,,,11,/////,,
74,5,13,1,23,0,20,20,5,1,0,0,0,1,1,1,1,,,2,/////,g-h-a,kA kE
74,5,13,1,23,0,20,20,5,1,0,0,0,12,1,1,1,,,2,/////,g-h-a,kA kE
51,2,13,1,24,2,5,0,1,5,5,1,8,3,1,1,1,,,11,/////,,kA
51,2,13,1,24,2,5,0,1,3,5,1,8,9,1,0,1,,,11,/////,,
51,1,13,1,24,2,5,30,1,1,5,1,8,2,0,4,1,,,11,/////,,
51,1,13,1,24,2,5,30,1,2,5,1,8,8,1,0,2,,,11,/////,,
51,1,13,1,24,2,8,30,1,1,6,5,8,2,1,1,1,,,11,/////,,
95,1,13,1,24,0,10,30,1,17,7,3,0,1,2,3,1,3,23,24,/////,a-b-c-d-e-f-g,
93,1,13,1,24,0,17,15,1,1,1,1,2,3,2,4,1,,,35,/////,,In distant contrail. Red only colour observed.
6,1,13,1,25,0,7,48,2,2,6,3,2,8,2,4,2,,,4,/////,,
75,1,13,1,25,0,8,0,6,0,0,0,0,8,1,4,1,,,4,/////,,
51,1,13,1,25,2,8,20,6,35,0,0,2,44,2,0,2,,,11,/////,,auf Sc mit 2800m Obergrenze
74,1,13,1,25,0,14,0,5,2,0,0,0,1,1,1,1,,,2,/////,g-h-a,kA kE
74,1,13,1,25,0,14,0,5,2,0,0,0,12,1,1,1,,,2,/////,g-h-a,kA kE
59,1,13,1,25,0,16,30,7,3,0,0,2,8,2,0,2,0,,1,/////,,B:01;f=0(Randlage Hoch);HH gemessen
77,2,13,1,25,0,22,10,6,6,0,0,0,1,0,0,2,,,8,/////,,Eisnebel
56,2,13,1,25,0,22,30,1,2,8,3,0,1,2,0,2,,,2,/////,,kA kE
13,1,13,1,26,0,7,55,1,4,5,4,0,8,1,0,2,1,11,5,/////,,
77,1,13,1,26,0,9,19,6,11,0,0,0,9,2,0,2,,,8,/////,,Eisnebel
4,1,13,1,26,0,9,45,5,27,0,0,0,12,1,1,1,,,8,/////,g-h-a,kA kE UB
77,1,13,1,26,0,9,48,6,8,0,0,0,8,1,3,2,,,8,/////,,Eisnebel
77,1,13,1,26,0,9,48,6,8,0,0,0,9,1,3,2,,,8,/////,,Eisnebel
53,1,13,1,26,0,12,0,5,27,0,0,,12,1,1,1,,,17,/////,h,kA/kE/UB
77,1,13,1,26,0,14,21,0,10,2,1,0,3,1,1,1,4,21,8,/////,,
77,1,13,1,26,0,14,21,5,10,0,0,0,12,1,1,1,,,8,/////,g-h-a,
77,1,13,1,26,0,15,33,1,3,2,1,0,1,0,1,1,4,21,8,/////,d,
77,1,13,1,26,0,15,33,1,3,2,1,0,2,0,1,1,4,21,8,/////,,
2,1,13,1,26,0,15,40,2,3,3,5,0,1,0,1,1,,,8,/////,a-b/e-f-g,
2,1,13,1,26,0,15,40,2,3,3,5,0,3,1,1,1,,,8,/////,,
46,1,13,1,26,1,15,50,1,3,4,1,0,3,1,1,1,,,8,/////,,kA;Ort: Sternwarte Radebeul
31,1,13,1,26,2,16,0,2,3,9,1,1,3,2,1,2,,,8,/////,,
31,1,13,1,26,2,16,15,2,2,9,1,1,8,1,0,1,,,8,/////,,
51,2,13,1,26,1,17,30,1,2,2,1,0,8,1,0,2,,,8,/////,,A72 bei Hartenstein
77,2,13,1,26,0,18,39,1,7,3,1,0,1,0,0,1,4,17,8,/////,b-c-d-e-f,
77,2,13,1,26,0,18,39,1,7,3,1,0,3,0,0,1,4,17,8,/////,,
6,2,13,1,26,0,19,38,1,18,7,5,0,1,1,3,1,,,4,/////,a-b-c-d-e-f-g,
46,2,13,1,26,1,20,0,1,4,6,1,0,1,1,0,1,,,8,/////,b-c-d-e-f,kA;Ort: Sternwarte Radebeul
3,2,13,1,26,0,21,15,1,12,5,5,8,1,2,0,2,,,11,/////,,
72,1,13,1,27,0,11,43,1,2,6,1,8,3,0,1,1,1,5,10,/////,,-
3,2,13,1,27,2,18,35,2,2,9,3,9,8,1,0,1,1,2,11,/////,,
13,2,13,1,27,0,20,30,1,17,7,3,0,1,2,0,2,,,5,/////,,nach Kaltfront
74,2,13,1,27,0,22,50,1,1,6,3,0,1,1,1,2,,,2,/////,,kA kE
46,2,13,1,28,2,6,0,2,3,7,5,7,8,1,0,1,,,8,/////,,kA
53,5,13,1,28,0,6,35,7,1,0,0,,8,1,3,1,,0,17,/////,,kA/kE/Autoscheinwerfer
62,1,13,1,28,1,8,0,1,1,2,1,0,8,1,0,1,,,4,/////,,südl. Berlin
6,1,13,1,28,0,8,7,1,40,6,5,8,1,1,1,1,,,4,/////,b-c-d-e-f,
75,1,13,1,28,2,8,30,1,1,6,1,8,1,1,1,1,,,4,/////,c-d-e,
46,1,13,1,28,2,8,35,1,3,7,6,8,3,1,1,1,,,8,/////,,
61,1,13,1,28,2,9,50,1,19,8,3,7,1,0,0,1,1,3,10,/////,b-c-d-e-f-g,g 73525 Schwäbisch Gmünd
4,1,13,1,28,0,9,58,1,0,8,3,0,2,1,4,1,,,8,/////,,Beate
93,1,13,1,28,0,10,40,2,4,8,3,8,1,0,0,1,1,1,35,/////,b-c-d-e-f,
6,1,13,1,28,0,11,23,1,3,6,5,0,4,1,1,1,,,4,/////,,
46,1,13,1,28,2,11,35,1,8,7,5,2,1,1,1,1,,,8,/////,b-c-d-e-f,kA
46,1,13,1,28,2,12,30,1,2,6,5,5,2,1,1,1,,,8,/////,,kA
38,1,13,1,28,0,12,50,1,4,8,3,8,1,1,4,1,,,8,/////,b-c-d-e-f,
51,1,13,1,28,0,12,50,1,4,8,3,8,1,1,4,1,,,11,/////,b-c-d-e-f,
4,1,13,1,28,2,13,0,2,8,8,3,5,1,1,4,1,,,8,/////,b-c-d-e-f,kA
3,1,13,1,28,0,14,35,2,7,7,3,9,1,1,4,1,,,11,/////,b-c-d-e-f,kA
3,1,13,1,28,0,14,45,2,10,7,3,9,3,2,1,1,,,11,/////,,UH
3,2,13,1,28,2,21,30,1,23,8,3,9,1,2,0,2,,,11,/////,,UH
93,2,13,1,28,0,22,30,2,1,8,3,2,1,1,0,1,1,,35,/////,b-c-d-e-f,
6,2,13,1,28,0,23,28,1,3,7,5,7,1,1,3,1,,,4,/////,a-b-c-d-e-f-g,
6,2,13,1,29,0,0,40,1,1,7,5,7,1,0,3,1,,,4,/////,c-d-e,
6,2,13,1,29,0,2,13,1,3,7,5,0,1,1,3,1,,,4,/////,c-d-e/h,
75,1,13,1,29,1,8,30,1,1,,3,9,2,2,1,2,,,3,/////,,Flug Berlin - Frankfurt
75,1,13,1,29,1,8,30,1,1,,3,9,3,2,1,2,,,3,/////,,Flug Berlin - Frankfurt
75,1,13,1,29,1,8,30,1,1,,3,9,44,2,0,1,,,3,/////,,Flug Berlin - Frankfurt
75,1,13,1,29,1,8,30,1,1,,3,9,45,2,1,1,,,3,/////,,Flug Berlin - Frankfurt
75,1,13,1,29,1,8,30,1,1,,3,9,46,2,1,1,,,3,/////,,Flug Berlin - Frankfurt
93,1,13,1,29,0,9,50,2,1,7,1,8,2,1,1,2,1,1,35,/////,,Rather pale colouring.
6,1,13,1,29,0,13,42,1,12,7,5,8,1,1,1,1,,,4,/////,c-d-e,
45,1,13,1,29,0,15,0,2,3,9,3,1,1,2,1,1,0,24,8,/////,c-d-e,
6,2,13,1,29,0,18,52,1,6,6,5,0,3,3,1,2,,,4,/////,,
6,2,13,1,29,0,19,33,0,7,6,5,0,1,0,3,1,,,4,/////,c-d-e,
6,2,13,1,30,0,3,45,1,18,5,5,8,1,1,4,1,,,4,/////,a-b-c-d-e-f-g,
75,1,13,1,30,1,14,0,0,2,,3,9,1,1,1,2,,,7,/////,,Flug Frankfurt - Berlin
75,1,13,1,30,1,14,10,1,0,,3,9,6,1,1,1,,,7,/////,,Flug Frankfurt - Berlin
55,1,13,1,30,1,15,0,1,2,8,5,8,3,1,1,2,,,8,/////,,Dresden
3,1,13,1,30,0,15,45,1,2,2,1,8,2,1,3,1,,,11,/////,,
6,2,13,1,31,0,3,10,1,6,4,1,2,1,1,3,1,,,4,/////,b-c-d-e-f,
3,1,13,1,31,0,8,40,2,8,5,3,8,1,1,1,1,,,11,/////,b-c-d-e-f,
3,1,13,1,31,0,8,45,2,2,5,3,8,2,2,4,1,,,11,/////,,
61,1,13,1,31,2,8,45,1,5,7,5,2,3,2,1,2,,9,10,/////,,g 73525 Schwäbisch Gmünd
61,1,13,1,31,2,9,5,1,1,7,5,2,2,0,1,1,,8,10,/////,,g 73525 Schwäbisch Gmünd
72,1,13,1,31,0,9,26,1,0,5,1,5,3,0,4,1,2,7,10,/////,,-
61,1,13,1,31,2,14,55,1,7,7,1,2,1,1,1,1,,3,10,/////,b-c-d-e-f,g 73525 Schwäbisch Gmünd
77,1,13,1,31,0,15,0,1,2,6,4,9,1,1,1,1,,1,8,/////,d,
77,1,13,1,31,0,15,0,1,2,6,4,9,5,1,1,1,,1,8,/////,,
93,1,13,1,31,0,17,0,0,1,3,1,5,3,0,1,2,,,35,/////,,
6,2,13,1,31,0,23,12,1,9,6,3,2,1,0,3,1,,,4,/////,b-c-d-e-f,
6,1,13,2,1,0,10,16,1,13,7,5,2,1,1,1,1,,,4,/////,c-d-e,
6,1,13,2,3,0,14,11,1,3,7,3,9,1,0,1,1,,,4,/////,c-d-e,
44,1,13,2,3,1,15,0,2,1,,5,1,1,1,1,1,,1,17,/////,c-d-e,Zillertal
95,1,13,2,4,0,7,5,1,4,7,3,8,1,2,1,1,1,6,24,/////,b-c-d-e-f,
44,1,13,2,4,1,13,0,1,2,6,1,2,1,1,1,1,,,17,/////,c-d-e,Zillertal
95,1,13,2,5,0,10,10,1,12,8,3,8,1,1,1,1,1,20,24,/////,a-b-c-d-e-f-g,
6,1,13,2,5,0,10,24,1,3,3,1,2,1,1,1,1,,,4,/////,b-c-d-e-f,
6,1,13,2,5,0,10,33,1,1,3,1,2,3,1,1,1,,,4,/////,,
75,1,13,2,5,1,12,50,1,1,6,3,2,1,1,1,1,,,8,/////,b-c-d-e-f,Altenberg
44,1,13,2,5,1,15,0,2,1,,3,1,1,0,1,1,,1,17,/////,d,Zillertal
75,1,13,2,6,1,8,20,1,2,2,1,0,1,1,1,1,,,8,/////,c-d-e,kA
31,1,13,2,6,0,10,0,1,9,9,1,1,4,1,1,2,,,8,/////,,
31,1,13,2,6,0,10,20,1,6,9,1,1,1,1,1,1,,,8,/////,b-c-d-e-f,
75,1,13,2,6,1,10,40,1,2,4,1,5,5,1,1,1,,,8,/////,,Schellerhau
53,1,13,2,6,0,10,45,1,1,,,,1,1,1,1,,,17,/////,d,kA/kE
13,1,13,2,6,0,11,30,2,2,6,3,7,11,1,1,2,,,5,/////,,
75,1,13,2,6,1,11,30,1,6,4,1,5,1,2,1,1,,,8,/////,b-c-d-e-f,Schellerhau
13,1,13,2,6,0,11,40,2,2,5,3,7,1,1,1,1,,,5,/////,b-c-d-e-f,
46,1,13,2,6,1,12,5,1,2,6,1,5,1,1,1,1,,,4,/////,d-e-f,kA;Ort: Berlin
3,1,13,2,6,0,12,45,1,2,1,1,8,19,1,4,1,,,11,/////,,
77,1,13,2,6,0,13,23,1,3,2,1,2,1,0,4,1,1,17,8,/////,d-e,nur rot und blau erkennbar
56,1,13,2,6,0,13,40,1,15,2,1,0,1,1,1,1,,,2,/////,c-d-e,
46,1,13,2,6,1,14,0,1,4,7,5,5,1,1,1,1,,,4,/////,b-c-d-e-f,kA;Ort: Berlin
4,1,13,2,6,0,15,5,2,0,6,3,2,1,1,4,1,3,3,8,/////,d,Wolkenlücke
4,1,13,2,6,0,15,5,2,0,6,3,2,11,0,1,1,3,3,8,/////,,Wolkenlücke
56,1,13,2,6,0,15,35,1,2,2,1,0,5,2,1,,,,2,/////,,
6,1,13,2,6,0,15,50,1,2,4,1,0,1,0,1,1,,,4,/////,c-d-e,
53,1,13,2,6,2,16,15,1,1,,,,3,0,1,1,,,17,/////,,kA/kE
77,1,13,2,6,0,16,25,1,1,3,4,2,1,1,4,1,1,14,8,/////,c-d-e,
77,1,13,2,6,0,16,25,1,1,3,4,2,5,2,1,1,1,14,8,/////,,
75,1,13,2,6,1,16,30,7,1,0,0,8,5,1,1,1,,,8,/////,,Altenberg
75,1,13,2,6,1,16,30,7,1,0,0,8,8,1,3,1,,,8,/////,,Altenberg
93,1,13,2,7,0,10,30,2,3,7,1,9,1,1,1,1,3,3,35,/////,b-c-d-e-f,UH.
93,1,13,2,7,0,10,30,2,3,7,1,9,2,2,1,2,3,3,35,/////,,UH. Occurred more frequently toward end of period.
93,1,13,2,7,0,10,30,2,3,7,1,9,3,1,1,2,3,3,35,/////,,UH. Occurred more frequently toward end of period.
93,1,13,2,7,0,10,30,2,3,7,1,9,5,1,1,2,3,3,35,/////,,
93,1,13,2,7,0,10,50,2,0,7,1,9,11,1,1,1,3,3,35,/////,,
6,1,13,2,7,0,11,20,1,5,2,1,0,1,0,1,1,,,4,/////,d,
75,1,13,2,7,1,13,20,1,0,1,1,5,2,2,1,1,,,8,/////,,Schellerhau
69,1,13,2,7,0,14,50,1,1,9,1,,11,0,1,1,,,6,/////,,
3,1,13,2,7,0,16,20,1,1,2,1,8,2,1,3,1,,,11,/////,,
95,1,13,2,8,0,7,45,1,3,8,3,8,5,2,3,1,3,19,24,/////,,
95,1,13,2,8,0,7,55,1,2,8,3,8,1,1,3,1,3,19,24,/////,c-d-e,
