53,1,2,1,5,0,8,30,6,1,0,0,,1,1,1,1,,0,17,/////,b/f,Eisnebel
2,1,2,1,5,0,8,50,1,15,3,5,0,1,1,1,1,,,8,/////,b-c/e-f,UH
4,1,2,1,5,0,9,0,2,0,6,3,0,1,1,4,1,,,8,/////,,kA
51,1,2,1,5,1,9,0,1,2,3,1,8,1,0,4,1,,,8,/////,,kA
51,1,2,1,5,1,9,0,1,1,3,1,8,2,0,4,1,,,8,/////,,kA
9,1,2,1,5,0,9,15,1,2,4,1,7,1,1,1,1,,,8,/////,c-d-e,
68,1,2,1,5,0,9,15,0,2,2,5,,1,0,0,1,,,8,/////,b-c-d-e-f-g,
9,1,2,1,5,0,9,30,1,1,4,1,7,3,1,1,1,,,8,/////,,
43,1,2,1,5,0,9,30,1,6,1,1,1,1,1,1,1,,,8,/////,b-c-d-e-f,
43,1,2,1,5,0,9,30,1,3,1,1,1,8,1,0,,,,8,/////,,
29,1,2,1,5,1,9,50,1,5,4,1,0,1,1,1,1,,,8,/////,b-c-d-e-f,Beob. bei Sch�na
29,1,2,1,5,1,10,10,1,1,4,1,0,5,1,1,1,,,8,/////,,Beob. bei Sch�na
53,1,2,1,5,0,10,20,1,1,9,4,8,2,1,1,1,,,17,/////,,kA/kE
29,1,2,1,5,1,10,30,0,4,3,1,0,3,1,1,1,,,8,/////,,Beob. bei Sch�na
29,1,2,1,5,1,10,40,0,2,3,1,0,2,1,1,1,,,8,/////,,Beob. bei Sch�na
53,1,2,1,5,0,11,10,1,2,9,4,8,3,1,1,1,,,17,/////,,kA
59,1,2,1,5,2,13,0,1,4,4,1,0,2,2,1,1,1,,1,/////,,B:01
3,1,2,1,5,1,13,40,0,1,,,0,3,2,3,1,,,11,/////,,beobachtet in Inning u. im Kondensstreifen
3,1,2,1,5,0,14,15,1,3,4,5,0,1,1,1,1,,,11,/////,c-d-e,
59,1,2,1,5,0,15,30,1,2,6,1,0,3,1,1,1,1,9,1,/////,,B:01
56,1,2,1,5,0,15,35,0,4,6,1,0,8,0,0,,2,20,2,/////,,
53,1,2,1,5,0,15,45,1,0,1,1,9,3,1,1,1,,,17,/////,,
51,2,2,1,6,0,0,10,2,2,2,1,0,8,0,0,1,,15,8,/////,,Fichtelberg
63,2,2,1,6,2,0,10,1,2,4,1,0,8,0,0,2,,15,8,/////,,
1,2,2,1,6,0,1,30,0,2,8,3,0,1,0,0,1,1,13,4,/////,b-c/e-f,kA; kE; diffus
1,2,2,1,6,0,1,30,0,2,8,3,0,4,1,0,1,1,13,4,/////,,kA; kE
51,1,2,1,6,1,7,50,1,5,3,1,0,8,2,0,2,,8,8,/////,,Fichtelberg
63,1,2,1,6,2,7,50,1,5,3,1,0,8,2,0,2,,8,8,/////,,
4,1,2,1,6,0,7,55,1,5,1,5,0,8,2,3,2,,,8,/////,,kA F�hn
51,1,2,1,6,1,8,15,1,1,3,1,0,4,0,4,1,,7,8,/////,,kE
63,1,2,1,6,2,8,15,1,1,3,1,0,4,0,4,1,,7,8,/////,,
53,1,2,1,6,0,9,40,6,4,0,0,0,44,0,0,,,0,17,/////,,kA/kE/feinste Flitter
53,1,2,1,6,0,9,50,1,0,4,4,0,3,1,1,1,,,17,/////,,
53,1,2,1,6,0,10,50,1,6,1,5,0,10,1,0,2,,,17,/////,,kA/kE
53,1,2,1,6,0,10,50,4,6,0,0,0,12,0,1,1,,,17,/////,h,kA/kE/Reif auf Schnee
64,1,2,1,6,0,12,10,1,3,4,5,9,4,1,1,1,,2,7,/////,,
29,1,2,1,6,0,12,30,1,4,7,1,8,1,2,1,1,,,8,/////,c-d-e,
64,1,2,1,6,0,13,10,2,2,3,5,9,1,1,1,1,,1,7,/////,c-d-e,
61,1,2,1,6,0,13,20,1,5,6,5,9,3,1,1,2,1,,11,/////,,
4,1,2,1,6,0,13,34,2,2,8,5,2,1,2,4,1,1,1,8,/////,b-c-d-e-f,
4,1,2,1,6,0,13,34,2,1,8,5,2,5,2,4,1,1,1,8,/////,,
32,1,2,1,6,0,14,0,0,,,,,1,1,0,1,,,8,/////,a-b-c-d-d-e,
3,1,2,1,6,1,14,15,1,1,3,5,0,1,1,4,1,,,11,/////,d,beobachtet auf dem zugefrorenem Woerthsee
3,1,2,1,6,0,15,25,1,2,5,5,0,3,2,3,1,,,11,/////,,kE
51,1,2,1,8,1,12,15,1,11,3,1,8,3,2,4,1,,,8,/////,,UH
51,1,2,1,8,1,13,30,1,9,3,1,8,1,0,4,1,,,8,/////,b-c-d-e,UH
63,1,2,1,8,2,13,30,1,3,3,1,8,3,1,4,1,,,8,/////,,
51,1,2,1,8,1,16,20,1,3,5,1,8,8,2,4,1,,,8,/////,,bei Oberwiesenthal
51,2,2,1,9,1,5,55,1,1,,,0,9,0,0,1,,,8,/////,,kA
63,2,2,1,9,2,5,55,1,1,1,1,0,9,0,0,1,,,8,/////,,in Kondensstreifen
51,1,2,1,9,1,6,50,1,2,1,1,0,8,1,0,2,,,8,/////,,Fichtelberg
63,1,2,1,9,2,6,50,1,2,1,1,0,8,1,0,2,,,8,/////,,
51,1,2,1,9,1,8,25,1,8,5,1,8,3,3,1,2,,,8,/////,,UH 12.45-13.05
63,1,2,1,9,2,8,25,1,14,5,1,8,3,3,1,2,,,8,/////,,UH
4,1,2,1,9,0,9,10,1,2,2,1,0,2,2,1,1,,,8,/////,,Beate
4,1,2,1,9,0,9,10,1,2,2,1,0,3,3,1,1,,,8,/////,,Beate
4,1,2,1,9,0,9,10,1,2,2,1,0,21,2,1,1,,,8,/////,,21A Beate
4,1,2,1,9,2,9,13,1,0,2,1,0,2,2,1,1,,,8,/////,,
2,1,2,1,9,0,9,20,1,3,2,5,0,1,2,1,1,,,8,/////,b/f,
4,1,2,1,9,2,9,59,1,1,1,5,8,2,1,1,1,,,8,/////,,
9,1,2,1,9,0,10,0,1,1,6,1,0,11,1,1,1,,,8,/////,,kA
9,1,2,1,9,0,11,0,1,2,6,1,0,1,1,1,1,,,8,/////,,kA
9,1,2,1,9,0,11,0,1,2,6,1,0,4,1,1,1,,,8,/////,,kA
4,1,2,1,9,2,11,50,1,1,5,5,0,11,1,1,1,,,8,/////,,
4,1,2,1,9,2,12,2,1,6,5,5,0,2,2,1,2,,,8,/////,,schr�gstehend
4,1,2,1,9,2,12,10,1,2,6,5,0,3,2,1,2,,,8,/////,,scgr�gstehend
51,1,2,1,9,1,12,10,1,4,4,1,0,3,2,1,2,,,8,/////,,Fichtelberg
63,1,2,1,9,2,12,10,1,25,4,1,0,3,3,1,2,,,8,/////,,UH ztw. blendend hell
4,1,2,1,9,2,12,20,1,2,7,5,0,11,2,1,1,,,8,/////,,
38,1,2,1,9,0,12,20,1,4,7,5,0,2,1,1,2,,,8,/////,,kE
38,1,2,1,9,0,12,20,1,3,7,5,0,3,2,1,2,,,8,/////,,
51,1,2,1,9,1,12,20,1,7,4,1,0,2,2,1,2,,,8,/////,,UH 12.45-13.05
63,1,2,1,9,2,12,20,1,24,4,1,0,2,3,1,2,,,8,/////,,UH schr�g stehend
51,1,2,1,9,1,12,25,1,7,4,1,0,5,1,1,1,,,8,/////,,Fichtelberg
51,1,2,1,9,1,12,25,1,7,4,1,0,11,1,1,1,,,8,/////,,UH 12.50-13.05
63,1,2,1,9,2,12,25,1,1,4,1,0,5,1,1,1,,,8,/////,,
63,1,2,1,9,2,12,25,1,7,4,1,0,11,1,1,1,,,8,/////,,UH
4,1,2,1,9,2,12,28,1,0,6,5,0,5,1,4,1,,,8,/////,,
4,1,2,1,9,2,12,30,1,12,6,5,0,2,2,1,2,,,8,/////,,Beate
4,1,2,1,9,2,12,30,1,12,6,5,0,3,3,1,2,,,8,/////,,Beate
38,1,2,1,9,0,12,40,1,13,7,5,0,11,1,1,1,,,8,/////,,
4,1,2,1,9,2,12,44,1,8,6,5,0,3,3,1,2,,,8,/////,,
38,1,2,1,9,0,12,45,1,4,7,5,0,1,1,1,1,,,8,/////,,kE
4,1,2,1,9,2,12,57,1,2,5,5,0,1,1,4,1,,,8,/////,d/f,
51,1,2,1,9,1,13,5,1,2,4,1,0,12,0,1,1,,,8,/////,c-d,Fichtelberg
63,1,2,1,9,2,13,5,1,2,4,1,0,12,0,1,1,,,8,/////,c-d,
55,1,2,1,9,2,13,15,1,3,8,5,0,1,1,1,1,,,8,/////,b/d,kA kE
55,1,2,1,9,2,13,15,1,3,8,5,0,2,1,1,2,,,8,/////,,kA kE
55,1,2,1,9,2,13,15,1,3,8,5,0,3,2,1,2,,,8,/////,,kA kE
55,1,2,1,9,2,13,15,1,3,8,5,0,5,1,1,1,,,8,/////,,
4,1,2,1,9,2,13,18,1,3,7,5,0,11,1,1,1,,,8,/////,,
29,1,2,1,9,0,13,50,1,3,2,1,0,2,1,1,1,,,8,/////,,kE
29,1,2,1,9,0,13,50,1,3,2,1,0,3,1,1,1,,,8,/////,,kE
4,1,2,1,9,2,14,0,1,1,6,1,0,2,1,4,1,,,8,/////,,in Kondensstreifen
51,1,2,1,9,1,14,5,1,8,4,1,0,4,3,1,2,,,8,/////,,UH
2,1,2,1,9,0,14,20,1,10,3,5,0,1,1,1,1,,,8,/////,b-c/f-g,
2,1,2,1,9,0,14,20,1,10,3,5,0,2,1,1,2,,,8,/////,,
2,1,2,1,9,0,14,20,1,10,3,5,0,3,2,1,2,,,8,/////,,
4,1,2,1,9,2,14,26,1,1,7,5,8,2,1,4,1,,,8,/////,,in Kondensstreifen
4,1,2,1,9,2,14,45,1,3,2,1,0,2,3,1,2,,,8,/////,,kE
4,1,2,1,9,2,14,45,1,3,2,1,0,3,2,1,2,,,8,/////,,kE
51,1,2,1,9,1,14,50,1,2,4,1,0,5,1,1,1,,,8,/////,,Fichtelberg
63,1,2,1,9,2,14,50,1,2,4,1,0,5,1,1,1,,,8,/////,,
4,1,2,1,9,2,14,57,1,1,3,1,0,5,1,4,1,,,8,/////,,
38,1,2,1,9,0,15,10,1,6,7,5,0,5,1,1,1,,,8,/////,,
68,1,2,1,9,2,15,20,1,3,4,2,,3,1,1,,,,8,/////,,kE
43,1,2,1,9,2,15,40,1,3,4,1,0,2,2,4,,,,8,/////,,
43,1,2,1,9,2,15,40,1,3,4,1,0,3,2,4,,,,8,/////,,
51,1,2,1,9,1,16,20,1,2,6,3,0,5,0,1,1,,,8,/////,,V-foermig
63,1,2,1,9,2,16,20,1,2,6,3,0,5,0,1,1,,,8,/////,,V-f�rmig
51,1,2,1,9,1,16,25,1,1,6,3,0,1,1,1,1,,,8,/////,c,sehr klare Farben
63,1,2,1,9,2,16,25,1,1,6,3,0,1,1,1,1,,,8,/////,c,Fragment in sehr reinen Fraben
51,1,2,1,9,1,16,30,1,2,6,3,0,8,2,0,1,,,8,/////,,Fichtelberg
63,1,2,1,9,2,16,30,1,2,6,3,0,8,2,0,1,,,8,/////,,
29,1,2,1,10,0,7,50,1,2,1,1,0,8,1,4,1,,,8,/////,,
53,1,2,1,10,0,10,15,1,,8,3,1,1,0,1,1,,,17,/////,c-d-e,kA/kE
53,1,2,1,10,2,11,15,1,3,7,3,1,1,1,1,1,,,17,/////,b-c-d-e-f,kA/kE
13,1,2,1,10,0,11,50,1,5,7,5,0,3,2,1,2,1,24,5,/////,,UH 12-12.30
13,1,2,1,10,0,12,35,1,1,6,5,0,2,1,1,2,1,23,5,/////,,
53,1,2,1,10,2,12,45,1,7,7,3,1,3,1,1,1,,,17,/////,,kA/kE/UB
13,1,2,1,10,0,14,0,1,7,6,7,0,1,0,0,1,1,21,5,/////,b-c-d-e-f,UH 14.20-14.40
13,1,2,1,10,0,14,5,1,1,6,7,0,2,2,1,2,1,21,5,/////,,
13,1,2,1,10,0,14,5,1,1,6,7,0,11,0,1,1,1,21,5,/////,,
13,1,2,1,10,0,14,30,1,8,7,7,0,3,2,1,2,1,21,5,/////,,
44,1,2,1,10,2,14,30,2,3,6,5,0,1,0,1,1,,,5,/////,f,
13,1,2,1,10,0,15,20,1,1,6,7,0,2,2,1,2,1,20,5,/////,,
13,1,2,1,10,0,15,40,1,2,6,4,0,9,0,0,1,1,20,5,/////,,
44,1,2,1,10,2,15,45,2,2,6,5,0,3,1,1,1,,,5,/////,,
53,1,2,1,10,0,15,45,1,0,3,3,0,2,1,1,1,,,17,/////,,
53,1,2,1,10,0,16,0,1,5,3,3,0,8,1,1,1,,,17,/////,,kA/UB/wei�
9,1,2,1,11,0,7,40,1,4,3,1,0,8,2,0,1,,,8,/////,,als 5� hohes Segment 7� �ber der Sonne
51,1,2,1,11,1,7,55,1,3,3,1,0,8,2,0,1,7,,8,/////,,Fotos
63,1,2,1,11,2,7,55,1,3,3,1,0,8,2,0,1,,16,8,/////,,
2,1,2,1,11,0,8,0,1,45,5,5,9,1,1,1,1,,,8,/////,b-c-d-e-f,UH
2,1,2,1,11,0,8,0,1,45,5,5,9,2,1,1,1,,,8,/////,,UH
2,1,2,1,11,0,8,0,1,45,5,5,9,3,0,1,1,,,8,/////,,UH
2,1,2,1,11,0,8,0,1,45,5,5,9,5,2,1,2,,,8,/////,,UH
2,1,2,1,11,0,8,0,1,45,5,5,9,8,2,0,2,,,8,/////,,UH Knoten
43,1,2,1,11,2,8,0,6,4,0,0,0,8,2,0,,,,8,/////,,Eisnebel
4,1,2,1,11,0,8,5,1,1,5,5,0,8,1,3,2,1,,8,/////,,Beate
4,1,2,1,11,2,8,10,1,1,5,5,0,8,1,3,2,1,,8,/////,,UB kE
53,1,2,1,11,0,8,10,1,1,1,5,1,2,1,1,1,,,17,/////,,kA/Talnebel
61,1,2,1,11,1,8,15,1,5,5,1,0,1,0,1,1,1,,10,/////,b,g 73529 Schw�bisch Gm�nd
64,1,2,1,11,0,8,25,1,3,7,5,0,2,1,1,2,7,11,7,/////,,
55,1,2,1,11,2,8,40,1,2,8,5,0,8,1,1,2,,,8,/////,,
61,1,2,1,11,1,8,40,1,3,5,1,0,2,0,1,1,1,,10,/////,,g 73529 Schw�bisch Gm�nd
9,1,2,1,11,0,8,45,1,5,4,1,0,1,0,1,1,,,8,/////,c-d-e,frakturiert
9,1,2,1,11,0,8,45,1,4,4,1,0,5,1,1,2,,,8,/////,,sch�ne V-Form
9,1,2,1,11,0,8,50,1,1,4,1,0,2,1,1,1,,,8,/////,,
38,1,2,1,11,0,8,50,1,2,7,5,0,5,1,1,1,7,18,8,/////,,
58,1,2,1,11,2,8,55,0,0,3,2,8,8,1,3,2,7,7,2,/////,,nicht an CC
4,1,2,1,11,2,9,5,1,8,8,5,0,1,1,4,1,1,,8,/////,b-c-d-e-f,*
4,1,2,1,11,2,9,5,1,4,8,5,0,5,3,4,2,1,,8,/////,,* v-f�rmig
4,1,2,1,11,2,9,8,1,8,8,5,0,1,1,4,1,1,,8,/////,b-c-d-e-f,Beate
4,1,2,1,11,0,9,8,1,4,8,5,0,3,2,4,2,1,,8,/////,,Beate
4,1,2,1,11,0,9,8,1,4,8,5,0,5,3,4,2,1,,8,/////,,Betae
4,1,2,1,11,2,9,15,1,3,8,5,0,21,1,1,1,1,,8,/////,,*
4,1,2,1,11,2,9,15,1,3,8,5,0,22,2,1,1,1,,8,/////,,*
51,1,2,1,11,1,9,40,1,4,6,1,0,1,1,1,1,7,,8,/////,b-c-d-e-f,Fichtelberg
51,1,2,1,11,1,9,40,1,3,6,1,0,2,0,1,1,7,,8,/////,,Fichtelberg
51,1,2,1,11,1,9,40,1,7,6,1,0,3,2,1,1,7,,8,/////,,UH
51,1,2,1,11,1,9,40,1,4,6,1,0,5,2,1,1,7,,8,/////,,Fichtelberg
63,1,2,1,11,2,9,40,1,4,6,1,0,1,1,1,1,,15,8,/////,b-c-d-e-f,
63,1,2,1,11,2,9,40,1,3,6,1,0,2,0,1,1,,15,8,/////,,
63,1,2,1,11,2,9,40,1,7,6,1,0,3,2,1,2,,15,8,/////,,
63,1,2,1,11,2,9,40,1,4,6,1,0,5,2,1,1,,15,8,/////,,
4,1,2,1,11,0,9,43,1,0,8,5,0,2,1,4,1,1,,8,/////,,Beate
4,1,2,1,11,2,9,50,1,4,8,5,0,2,1,4,1,1,,8,/////,,
61,1,2,1,11,1,9,50,1,20,7,5,0,3,1,1,2,1,,10,/////,,g 73529 Schw�bisch Gm�nd
4,1,2,1,11,0,9,56,1,0,8,5,0,3,2,4,1,1,,8,/////,,Beate
61,1,2,1,11,1,10,10,1,6,7,5,0,5,1,1,1,1,,10,/////,,g 73529 Schw�bisch Gm�nd
43,1,2,1,11,2,10,20,6,8,0,0,0,1,1,1,1,,,8,/////,b-c-d-e,
43,1,2,1,11,2,10,20,6,8,0,0,0,5,1,1,,,,8,/////,,Eisnebel
55,1,2,1,11,2,10,20,1,1,8,5,0,2,1,1,1,,,8,/////,,
51,1,2,1,11,1,10,40,1,3,6,1,0,2,2,1,1,7,,8,/////,,UH
63,1,2,1,11,2,10,40,1,3,6,1,0,2,2,1,2,,14,8,/////,,UH
4,1,2,1,11,2,11,30,1,2,7,5,0,11,0,1,1,1,,8,/////,,
29,1,2,1,11,0,11,30,0,2,4,1,0,1,0,1,1,,,8,/////,c-d-e,
3,1,2,1,11,0,11,45,1,26,5,5,0,3,1,4,1,,,11,/////,,UH
55,1,2,1,11,2,12,0,1,1,8,5,0,11,1,1,1,,,8,/////,,kA
61,1,2,1,11,1,12,10,1,7,7,5,0,2,1,1,2,1,,10,/////,,g 73529 Schw�bisch Gm�nd
29,1,2,1,11,0,12,50,0,3,5,1,0,2,0,1,1,,,8,/////,,
64,1,2,1,11,0,13,15,1,3,8,3,1,2,1,1,2,7,8,7,/////,,
68,1,2,1,11,2,13,30,0,2,2,1,0,2,1,1,,,,8,/////,,kE
4,1,2,1,11,2,13,35,1,0,5,5,0,11,1,1,1,1,,8,/////,,kA
64,1,2,1,11,0,13,45,1,3,8,3,1,4,1,1,1,7,6,7,/////,,
38,1,2,1,11,0,14,20,1,1,7,5,0,2,1,1,2,7,13,8,/////,,
38,1,2,1,11,0,14,20,1,1,7,5,0,3,1,1,1,7,13,8,/////,,
3,1,2,1,11,0,14,30,1,11,5,5,0,2,2,4,1,,,11,/////,,
9,1,2,1,11,0,14,30,1,2,6,1,0,1,1,1,1,,14,8,/////,c-d-e,
9,1,2,1,11,0,14,30,1,2,6,1,0,4,1,1,1,,14,8,/////,,
9,1,2,1,11,0,14,30,1,2,6,1,0,5,1,1,1,,14,8,/////,,
9,1,2,1,11,0,14,30,1,2,6,1,0,8,1,0,1,,14,8,/////,,
3,1,2,1,11,0,14,40,1,2,5,5,0,11,1,1,1,,,11,/////,,
29,1,2,1,11,0,14,45,1,2,5,1,0,3,1,1,1,,,8,/////,,
4,1,2,1,11,2,14,54,1,1,7,5,8,1,1,4,1,1,,8,/////,b/f,
4,1,2,1,11,2,14,54,1,1,7,5,8,4,1,4,1,1,,8,/////,,
38,1,2,1,11,0,15,10,1,6,7,5,0,5,1,1,1,7,12,8,/////,,
3,1,2,1,11,0,15,30,1,7,5,5,0,5,2,1,1,,,11,/////,,
13,1,2,1,11,0,15,30,1,1,2,3,2,3,1,1,1,3,2,5,/////,,
51,1,2,1,11,1,15,30,1,4,6,3,0,2,1,4,1,7,,8,/////,,Fichtelberg
55,1,2,1,11,0,15,30,1,3,8,5,0,5,1,1,1,,,8,/////,,
63,1,2,1,11,2,15,30,2,4,6,3,0,2,1,4,1,,9,8,/////,,
29,1,2,1,11,0,15,35,1,1,6,5,0,5,2,1,2,,,8,/////,,
51,1,2,1,11,1,15,40,1,4,6,3,0,8,2,0,1,7,,8,/////,,Fichtelberg
63,1,2,1,11,2,15,40,1,4,6,3,2,8,2,0,1,,9,8,/////,,
66,1,2,1,11,1,15,50,0,3,,,,4,2,1,,,,5,/////,,Beobachtungso.: Bonn. Nebens. sichtbar bis Sonnenuntergang.
4,1,2,1,12,0,9,15,1,4,8,5,0,3,1,4,1,1,,8,/////,,*
92,1,2,1,12,0,10,0,1,3,9,7,7,3,2,3,,2,,35,/////,,kA kE
32,1,2,1,12,0,15,0,0,1,,,,2,1,1,2,,,8,/////,,
32,1,2,1,12,0,15,20,0,0,,,,4,1,1,2,,,8,/////,,
32,1,2,1,12,0,16,20,0,3,,,,4,1,1,2,,,8,/////,,
32,1,2,1,12,0,17,10,0,0,,,,8,0,0,2,,,8,/////,,
90,1,2,1,16,0,11,45,1,0,9,3,,3,2,1,1,,,35,/////,,kA kE
92,1,2,1,16,0,14,5,1,1,9,7,9,11,2,1,,1,,35,/////,,kA kE
63,1,2,1,17,2,11,40,1,3,4,1,8,3,1,1,1,,,8,/////,,
46,1,2,1,17,0,12,0,1,3,5,1,8,2,1,1,1,0,,8,/////,,KE
43,1,2,1,17,2,13,20,1,15,3,1,8,1,1,1,1,,,8,/////,a-b-c-d-e-f-g,
43,1,2,1,17,2,13,20,1,15,3,1,8,5,1,1,,,,8,/////,,
55,1,2,1,17,1,13,30,1,12,8,5,8,2,2,1,2,,,8,/////,,Riesa/D�beln
55,1,2,1,17,1,13,30,1,12,8,5,8,3,2,1,1,,,8,/////,,Riesa/D�beln
55,1,2,1,17,1,13,30,1,3,8,5,8,5,1,1,1,,,8,/////,,Riesa/D�beln
9,1,2,1,17,0,13,50,1,2,4,1,7,1,1,1,1,,,8,/////,c-d-e,
9,1,2,1,17,0,13,50,1,2,4,1,7,5,1,1,1,,,8,/////,,
31,1,2,1,17,0,13,50,1,2,1,5,0,2,2,4,,,,8,/////,,
4,1,2,1,17,2,13,55,1,0,5,5,0,1,2,4,1,,,8,/////,c-d-e,kA kE
55,1,2,1,17,1,13,55,1,2,8,5,8,11,1,1,1,,,8,/////,,Riesa/D�beln
4,1,2,1,17,2,14,5,1,0,5,5,0,2,1,4,1,,,8,/////,,Beate
38,1,2,1,17,0,14,5,1,1,7,5,0,2,1,1,1,,,8,/////,,
51,1,2,1,17,0,14,5,1,1,7,5,0,2,1,1,1,,,8,/////,,
55,1,2,1,17,1,14,10,1,2,8,5,8,13,1,1,1,,,8,/////,,Riesa/D�beln
31,1,2,1,17,0,14,15,2,2,2,7,0,2,1,1,,,,8,/////,,
63,1,2,1,17,2,14,20,1,3,6,1,8,5,0,1,1,,,8,/////,,
4,1,2,1,17,2,14,45,1,4,6,5,0,2,1,1,1,,,8,/////,,UB
2,1,2,1,17,0,14,50,1,3,3,5,8,1,1,1,1,,,8,/////,b-c/f-g,
2,1,2,1,17,0,14,50,1,3,3,5,8,2,0,1,1,,,8,/////,,
2,1,2,1,17,0,14,50,1,3,3,5,8,3,2,1,2,,,8,/////,,
4,1,2,1,17,0,15,2,1,1,6,5,9,3,3,1,1,,,8,/////,,UB kurze UH
63,1,2,1,17,2,15,30,1,14,5,1,8,3,2,1,1,,,8,/////,,
63,1,2,1,17,2,15,45,1,3,5,1,8,2,0,1,1,,,8,/////,,
63,1,2,1,17,2,17,30,1,2,2,1,8,8,1,0,,,,8,/////,,
32,2,2,1,17,0,20,40,0,2,,,,8,1,0,2,,,8,/////,,
33,1,2,1,18,1,13,35,0,2,1,1,0,3,2,1,1,,,11,/////,,Seeg
3,1,2,1,18,0,15,15,7,4,0,0,8,3,2,1,1,,,11,/////,,UH u. in Ac str op tr vir
66,1,2,1,18,1,16,25,1,1,,,,2,0,1,,,,5,/////,,Beobachtungsort: Bonn
4,1,2,1,19,0,9,0,2,3,8,3,9,1,1,4,1,3,5,8,/////,c-d-e-f,
